 

stn;time;rsd300y0
ZWE;1901;2
ZWE;1902;2
ZWE;1903;1
ZWE;1904;2
ZWE;1905;5
ZWE;1906;4
ZWE;1907;5
ZWE;1908;4
ZWE;1909;2
ZWE;1910;10
ZWE;1911;3
ZWE;1912;7
ZWE;1913;2
ZWE;1914;7
ZWE;1915;5
ZWE;1916;8
ZWE;1917;1
ZWE;1918;9
ZWE;1919;6
ZWE;1920;1
ZWE;1921;0
ZWE;1922;8
ZWE;1923;8
ZWE;1924;5
ZWE;1925;3
ZWE;1926;3
ZWE;1927;3
ZWE;1928;3
ZWE;1929;2
ZWE;1930;9
ZWE;1931;4
ZWE;1932;2
ZWE;1933;5
ZWE;1934;4
ZWE;1935;6
ZWE;1936;6
ZWE;1937;5
ZWE;1938;7
ZWE;1939;7
ZWE;1940;9
ZWE;1941;0
ZWE;1942;4
ZWE;1943;3
ZWE;1944;9
ZWE;1945;4
ZWE;1946;7
ZWE;1947;3
ZWE;1948;4
ZWE;1949;2
ZWE;1950;6
ZWE;1951;5
ZWE;1952;7
ZWE;1953;2
ZWE;1954;6
ZWE;1955;8
ZWE;1956;5
ZWE;1957;5
ZWE;1958;8
ZWE;1959;5
ZWE;1960;6
ZWE;1961;3
ZWE;1962;6
ZWE;1963;5
ZWE;1964;2
ZWE;1965;8
ZWE;1966;2
ZWE;1967;1
ZWE;1968;6
ZWE;1969;4
ZWE;1970;4
ZWE;1971;2
ZWE;1972;5
ZWE;1973;6
ZWE;1974;8
ZWE;1975;6
ZWE;1976;2
ZWE;1977;3
ZWE;1978;7
ZWE;1979;5
ZWE;1980;7
ZWE;1981;13
ZWE;1982;6
ZWE;1983;7
ZWE;1984;6
ZWE;1985;8
ZWE;1986;8
ZWE;1987;5
ZWE;1988;4
ZWE;1989;3
ZWE;1990;5
ZWE;1991;6
ZWE;1992;6
ZWE;1993;7
ZWE;1994;9
ZWE;1995;6
ZWE;1996;3
ZWE;1997;6
ZWE;1998;1
ZWE;1999;10
ZWE;2000;4
ZWE;2001;6
ZWE;2002;5
ZWE;2003;0
ZWE;2004;4
ZWE;2005;5
ZWE;2006;5
ZWE;2007;8
ZWE;2008;2
ZWE;2009;4
ZWE;2010;3
ZWE;2011;2
ZWE;2012;6
ZWE;2013;5
ZWE;2014;3
ZWE;2015;4
ZWE;2016;6
ZWE;2017;3
ZWE;2018;7
ZWE;2019;5
ZWE;2020;1
