 

stn;time;rzz150mx
BEMBE;201510;1.7
BEMBE;201511;1.9
BEMBE;201512;0.6
BEMBE;201601;0.9
BEMBE;201602;0.9
BEMBE;201603;2.9
BEMBE;201604;2.7
BEMBE;201605;14.6
BEMBE;201606;10.6
BEMBE;201607;10.1
BEMBE;201608;6.2
BEMBE;201609;3.4
BEMBE;201610;1.4
BEMBE;201611;5.7
BEMBE;201612;0.1
BEMBE;201701;1.1
BEMBE;201702;1.1
BEMBE;201703;3.0
BEMBE;201704;1.0
BEMBE;201705;17.4
BEMBE;201706;31.3
BEMBE;201707;11.1
BEMBE;201708;11.7
BEMBE;201709;2.3
BEMBE;201710;5.3
BEMBE;201711;2.3
BEMBE;201712;0.8
BEMBE;201801;2.3
BEMBE;201802;1.1
BEMBE;201803;1.1
BEMBE;201804;2.6
BEMBE;201805;5.2
BEMBE;201806;5.5
BEMBE;201807;10.8
BEMBE;201808;15.0
BEMBE;201809;4.1
BEMBE;201810;2.0
BEMBE;201811;0.7
BEMBE;201812;2.3
BEMBE;201901;0.9
BEMBE;201902;0.9
BEMBE;201903;2.3
BEMBE;201904;6.3
BEMBE;201905;2.7
BEMBE;201906;6.8
BEMBE;201907;13.7
BEMBE;201908;10.6
BEMBE;201909;5.8
BEMBE;201910;2.5
BEMBE;201911;1.8
BEMBE;201912;0.9
BEMBE;202001;1.3
BEMBE;202002;3.3
BEMBE;202003;1.1
BEMBE;202004;2.5
BEMBE;202005;3.3
BEMBE;202006;6.5
BEMBE;202007;8.1
BEMBE;202008;14.0
BEMBE;202009;2.6
BEMBE;202010;1.7
BEMBE;202011;1.9
BEMBE;202012;1.1
BEMBE;202101;1.1
BEMBE;202102;2.0
BEMBE;202103;1.8
