 

stn;time;breclod0
GST;20050601;0
GST;20050602;0
GST;20050603;7
GST;20050604;0
GST;20050605;0
GST;20050606;0
GST;20050607;0
GST;20050608;0
GST;20050609;0
GST;20050610;0
GST;20050611;0
GST;20050612;0
GST;20050613;2
GST;20050614;0
GST;20050615;0
GST;20050616;0
GST;20050617;0
GST;20050618;0
GST;20050619;1
GST;20050620;0
GST;20050621;0
GST;20050622;9
GST;20050623;1
GST;20050624;10
GST;20050625;0
GST;20050626;0
GST;20050627;0
GST;20050628;3
GST;20050629;0
GST;20050630;0
GST;20050701;0
GST;20050702;0
GST;20050703;0
GST;20050704;0
GST;20050705;0
GST;20050706;0
GST;20050707;0
GST;20050708;0
GST;20050709;0
GST;20050710;0
GST;20050711;0
GST;20050712;0
GST;20050713;0
GST;20050714;0
GST;20050715;0
GST;20050716;0
GST;20050717;0
GST;20050718;3
GST;20050719;0
GST;20050720;0
GST;20050721;0
GST;20050722;0
GST;20050723;0
GST;20050724;0
GST;20050725;1
GST;20050726;1
GST;20050727;0
GST;20050728;0
GST;20050729;6
GST;20050730;0
GST;20050731;0
GST;20050801;0
GST;20050802;0
GST;20050803;0
GST;20050804;0
GST;20050805;0
GST;20050806;0
GST;20050807;0
GST;20050808;0
GST;20050809;0
GST;20050810;0
GST;20050811;1
GST;20050812;0
GST;20050813;0
GST;20050814;0
GST;20050815;0
GST;20050816;0
GST;20050817;0
GST;20050818;0
GST;20050819;0
GST;20050820;0
GST;20050821;0
GST;20050822;0
GST;20050823;0
GST;20050824;0
GST;20050825;0
GST;20050826;0
GST;20050827;0
GST;20050828;0
GST;20050829;0
GST;20050830;0
GST;20050831;0
GST;20050901;0
GST;20050902;0
GST;20050903;0
GST;20050904;0
GST;20050905;6
GST;20050906;0
GST;20050907;0
GST;20050908;0
GST;20050909;0
GST;20050910;1
GST;20050911;0
GST;20050912;0
GST;20050913;0
GST;20050914;0
GST;20050915;0
GST;20050916;0
GST;20050917;0
GST;20050918;0
GST;20050919;0
GST;20050920;0
GST;20050921;0
GST;20050922;0
GST;20050923;0
GST;20050924;0
GST;20050925;0
GST;20050926;0
GST;20050927;0
GST;20050928;0
GST;20050929;0
GST;20050930;0
GST;20051001;0
GST;20051002;0
GST;20051003;0
GST;20051004;0
GST;20051005;0
GST;20051006;0
GST;20051007;0
GST;20051008;0
GST;20051009;0
GST;20051010;0
GST;20051011;0
GST;20051012;0
GST;20051013;0
GST;20051014;0
GST;20051015;0
GST;20051016;0
GST;20051017;0
GST;20051018;0
GST;20051019;0
GST;20051020;0
GST;20051021;0
GST;20051022;0
GST;20051023;0
GST;20051024;0
GST;20051025;0
GST;20051026;0
GST;20051027;0
GST;20051028;0
GST;20051029;0
GST;20051030;0
GST;20051031;0
GST;20051101;0
GST;20051102;0
GST;20051103;0
GST;20051104;0
GST;20051105;0
GST;20051106;0
GST;20051107;0
GST;20051108;0
GST;20051109;0
GST;20051110;0
GST;20051111;0
GST;20051112;0
GST;20051113;0
GST;20051114;0
GST;20051115;0
GST;20051116;0
GST;20051117;0
GST;20051118;0
GST;20051119;0
GST;20051120;0
GST;20051121;0
GST;20051122;0
GST;20051123;0
GST;20051124;0
GST;20051125;0
GST;20051126;0
GST;20051127;0
GST;20051128;0
GST;20051129;0
GST;20051130;0
GST;20051201;0
GST;20051202;0
GST;20051203;0
GST;20051204;0
GST;20051205;0
GST;20051206;0
GST;20051207;0
GST;20051208;0
GST;20051209;0
GST;20051210;0
GST;20051211;0
GST;20051212;0
GST;20051213;0
GST;20051214;0
GST;20051215;0
GST;20051216;0
GST;20051217;0
GST;20051218;0
GST;20051219;0
GST;20051220;0
GST;20051221;0
GST;20051222;0
GST;20051223;0
GST;20051224;0
GST;20051225;0
GST;20051226;0
GST;20051227;0
GST;20051228;0
GST;20051229;0
GST;20051230;0
GST;20051231;0
GST;20060101;0
GST;20060102;0
GST;20060103;0
GST;20060104;0
GST;20060105;0
GST;20060106;0
GST;20060107;0
GST;20060108;0
GST;20060109;0
GST;20060110;0
GST;20060111;0
GST;20060112;0
GST;20060113;0
GST;20060114;0
GST;20060115;0
GST;20060116;0
GST;20060117;0
GST;20060118;0
GST;20060119;0
GST;20060120;0
GST;20060121;0
GST;20060122;0
GST;20060123;0
GST;20060124;0
GST;20060125;0
GST;20060126;0
GST;20060127;0
GST;20060128;0
GST;20060129;0
GST;20060130;0
GST;20060131;0
GST;20060201;0
GST;20060202;0
GST;20060203;0
GST;20060204;0
GST;20060205;0
GST;20060206;0
GST;20060207;0
GST;20060208;0
GST;20060209;0
GST;20060210;0
GST;20060211;0
GST;20060212;0
GST;20060213;0
GST;20060214;0
GST;20060215;0
GST;20060216;0
GST;20060217;0
GST;20060218;0
GST;20060219;0
GST;20060220;0
GST;20060221;0
GST;20060222;0
GST;20060223;0
GST;20060224;0
GST;20060225;0
GST;20060226;0
GST;20060227;0
GST;20060228;0
GST;20060301;0
GST;20060302;0
GST;20060303;0
GST;20060304;0
GST;20060305;0
GST;20060306;0
GST;20060307;0
GST;20060308;0
GST;20060309;0
GST;20060310;0
GST;20060311;0
GST;20060312;0
GST;20060313;0
GST;20060314;0
GST;20060315;0
GST;20060316;0
GST;20060317;0
GST;20060318;0
GST;20060319;0
GST;20060320;0
GST;20060321;0
GST;20060322;0
GST;20060323;0
GST;20060324;0
GST;20060325;0
GST;20060326;0
GST;20060327;0
GST;20060328;0
GST;20060329;0
GST;20060330;0
GST;20060331;0
GST;20060401;0
GST;20060402;0
GST;20060403;0
GST;20060404;0
GST;20060405;0
GST;20060406;0
GST;20060407;0
GST;20060408;0
GST;20060409;0
GST;20060410;0
GST;20060411;0
GST;20060412;0
GST;20060413;0
GST;20060414;0
GST;20060415;0
GST;20060416;0
GST;20060417;0
GST;20060418;0
GST;20060419;0
GST;20060420;0
GST;20060421;0
GST;20060422;0
GST;20060423;0
GST;20060424;0
GST;20060425;0
GST;20060426;0
GST;20060427;0
GST;20060428;0
GST;20060429;0
GST;20060430;0
GST;20060501;0
GST;20060502;0
GST;20060503;0
GST;20060504;0
GST;20060505;0
GST;20060506;0
GST;20060507;0
GST;20060508;0
GST;20060509;0
GST;20060510;0
GST;20060511;0
GST;20060512;0
GST;20060513;0
GST;20060514;0
GST;20060515;0
GST;20060516;0
GST;20060517;0
GST;20060518;0
GST;20060519;0
GST;20060520;0
GST;20060521;0
GST;20060522;0
GST;20060523;0
GST;20060524;0
GST;20060525;0
GST;20060526;0
GST;20060527;0
GST;20060528;0
GST;20060529;0
GST;20060530;0
GST;20060531;0
GST;20060601;0
GST;20060602;0
GST;20060603;0
GST;20060604;0
GST;20060605;0
GST;20060606;0
GST;20060607;0
GST;20060608;0
GST;20060609;0
GST;20060610;0
GST;20060611;0
GST;20060612;0
GST;20060613;0
GST;20060614;1
GST;20060615;0
GST;20060616;0
GST;20060617;2
GST;20060618;4
GST;20060619;0
GST;20060620;0
GST;20060621;0
GST;20060622;0
GST;20060623;0
GST;20060624;0
GST;20060625;0
GST;20060626;0
GST;20060627;0
GST;20060628;1
GST;20060629;2
GST;20060630;0
GST;20060701;0
GST;20060702;0
GST;20060703;1
GST;20060704;0
GST;20060705;14
GST;20060706;0
GST;20060707;0
GST;20060708;0
GST;20060709;0
GST;20060710;0
GST;20060711;0
GST;20060712;4
GST;20060713;0
GST;20060714;0
GST;20060715;0
GST;20060716;0
GST;20060717;0
GST;20060718;0
GST;20060719;0
GST;20060720;0
GST;20060721;2
GST;20060722;0
GST;20060723;0
GST;20060724;0
GST;20060725;0
GST;20060726;0
GST;20060727;9
GST;20060728;0
GST;20060729;0
GST;20060730;0
GST;20060731;1
GST;20060801;0
GST;20060802;0
GST;20060803;0
GST;20060804;0
GST;20060805;0
GST;20060806;0
GST;20060807;0
GST;20060808;0
GST;20060809;0
GST;20060810;0
GST;20060811;0
