 

stn;time;rhh150mx
IYNAT;200306;14.6
IYNAT;200307;10.2
IYNAT;200308;11.0
IYNAT;200309;2.8
IYNAT;200310;5.0
IYNAT;200311;7.4
IYNAT;200312;3.0
IYNAT;200401;1.6
IYNAT;200402;5.0
IYNAT;200403;1.4
IYNAT;200404;3.6
IYNAT;200405;6.8
IYNAT;200406;7.2
IYNAT;200407;13.6
IYNAT;200408;7.2
IYNAT;200409;7.8
IYNAT;200410;8.0
IYNAT;200411;5.2
IYNAT;200412;2.2
IYNAT;200501;0.4
IYNAT;200502;1.8
IYNAT;200503;1.4
IYNAT;200504;2.6
IYNAT;200505;3.6
IYNAT;200506;7.2
IYNAT;200507;6.0
IYNAT;200508;23.2
IYNAT;200509;5.6
IYNAT;200510;5.2
IYNAT;200511;1.8
IYNAT;200512;1.8
IYNAT;200601;0.6
IYNAT;200602;3.2
IYNAT;200603;7.2
IYNAT;200604;3.8
IYNAT;200605;12.0
IYNAT;200606;15.2
IYNAT;200607;9.6
IYNAT;200608;11.4
IYNAT;200609;8.0
IYNAT;200610;6.4
IYNAT;200611;2.8
IYNAT;200612;2.6
IYNAT;200701;3.4
IYNAT;200702;3.2
IYNAT;200703;2.8
IYNAT;200704;5.8
IYNAT;200705;9.4
IYNAT;200706;10.4
IYNAT;200707;5.4
IYNAT;200708;16.0
IYNAT;200709;3.8
IYNAT;200710;1.8
IYNAT;200711;2.6
IYNAT;200712;1.2
IYNAT;200801;3.0
IYNAT;200802;2.4
IYNAT;200803;6.6
IYNAT;200804;5.2
IYNAT;200805;5.0
IYNAT;200806;9.2
