 

stn;time;rs1000y0
THU;1876;0
THU;1877;0
THU;1878;0
THU;1879;0
THU;1880;0
THU;1881;0
THU;1882;0
THU;1883;0
THU;1884;0
THU;1885;0
THU;1886;0
THU;1887;0
THU;1888;0
THU;1889;0
THU;1890;0
THU;1891;0
THU;1892;0
THU;1893;0
THU;1894;0
THU;1895;0
THU;1896;0
THU;1897;0
THU;1898;0
THU;1899;0
THU;1900;0
THU;1901;0
THU;1902;0
THU;1903;0
THU;1904;0
THU;1905;0
THU;1906;0
THU;1907;0
THU;1908;0
THU;1909;0
THU;1910;0
THU;1911;0
THU;1912;0
THU;1913;0
THU;1914;0
THU;1915;0
THU;1916;0
THU;1917;0
THU;1918;0
THU;1919;0
THU;1920;0
THU;1921;0
THU;1922;0
THU;1923;0
THU;1924;0
THU;1925;0
THU;1926;0
THU;1927;0
THU;1928;0
THU;1929;0
THU;1930;0
THU;1931;0
THU;1932;0
THU;1933;0
THU;1934;0
THU;1935;0
THU;1936;0
THU;1937;0
THU;1938;0
THU;1939;0
THU;1940;0
THU;1941;0
THU;1942;0
THU;1943;0
THU;1944;0
THU;1945;0
THU;1946;0
THU;1947;0
THU;1948;0
THU;1949;0
THU;1950;0
THU;1951;0
THU;1952;0
THU;1953;0
THU;1954;0
THU;1955;0
THU;1956;0
THU;1957;0
THU;1958;0
THU;1959;0
THU;1960;0
THU;1961;0
THU;1962;0
THU;1963;0
THU;1964;0
THU;1965;0
THU;1966;0
THU;1967;0
THU;1968;0
THU;1969;0
THU;1970;0
THU;1971;0
THU;1972;0
THU;1973;0
THU;1974;0
THU;1975;0
THU;1976;0
THU;1977;0
THU;1978;0
THU;1979;0
THU;1980;0
THU;1981;0
THU;1982;0
THU;1983;0
THU;1984;0
THU;1985;0
THU;1986;0
THU;1987;0
THU;1988;0
THU;1989;0
THU;1990;0
THU;1991;0
THU;1992;0
THU;1993;0
THU;1994;0
THU;1995;0
THU;1996;0
THU;1997;0
THU;1998;0
THU;1999;0
THU;2000;0
THU;2001;0
THU;2002;0
THU;2003;0
THU;2004;0
THU;2005;0
THU;2006;0
THU;2007;0
THU;2008;0
THU;2009;0
THU;2010;0
THU;2011;0
THU;2012;0
THU;2013;0
THU;2014;0
THU;2015;0
THU;2016;0
THU;2017;0
THU;2018;0
THU;2019;0
THU;2020;0
