 

stn;time;fu3010m1
MMRAF;201901;59.4
MMRAF;201902;92.5
MMRAF;201903;113.0
MMRAF;201904;68.4
MMRAF;201905;79.6
MMRAF;201906;68.4
MMRAF;201907;55.4
MMRAF;201908;100.1
MMRAF;201909;68.4
MMRAF;201910;63.0
MMRAF;201911;66.6
MMRAF;201912;90.7
MMRAF;202001;100.1
MMRAF;202002;113.0
MMRAF;202003;70.2
MMRAF;202004;48.2
MMRAF;202005;59.4
MMRAF;202006;66.6
MMRAF;202007;46.4
MMRAF;202008;66.6
MMRAF;202009;64.8
MMRAF;202010;68.4
MMRAF;202011;55.4
MMRAF;202012;64.8
MMRAF;202101;68.4
MMRAF;202102;76.0
MMRAF;202103;92.5
