 

stn;time;rsd100m0
SOGRE;200001;2
SOGRE;200002;5
SOGRE;200003;2
SOGRE;200004;2
SOGRE;200005;3
SOGRE;200006;2
SOGRE;200007;5
SOGRE;200008;3
SOGRE;200009;2
SOGRE;200010;1
SOGRE;200011;3
SOGRE;200012;0
SOGRE;200101;4
SOGRE;200102;2
SOGRE;200103;12
SOGRE;200104;6
SOGRE;200105;2
SOGRE;200106;5
SOGRE;200107;5
SOGRE;200108;5
SOGRE;200109;5
SOGRE;200110;1
SOGRE;200111;4
SOGRE;200112;2
SOGRE;200201;1
SOGRE;200202;2
SOGRE;200203;4
SOGRE;200204;0
SOGRE;200205;7
SOGRE;200206;2
SOGRE;200207;4
SOGRE;200208;3
SOGRE;200209;3
SOGRE;200210;7
SOGRE;200211;8
SOGRE;200212;2
SOGRE;200301;4
SOGRE;200302;1
SOGRE;200303;0
SOGRE;200304;1
SOGRE;200305;1
SOGRE;200306;3
SOGRE;200307;3
SOGRE;200308;2
SOGRE;200309;1
SOGRE;200310;5
SOGRE;200311;1
SOGRE;200312;2
SOGRE;200401;8
SOGRE;200402;1
SOGRE;200403;1
SOGRE;200404;2
SOGRE;200405;3
SOGRE;200406;4
SOGRE;200407;3
SOGRE;200408;6
SOGRE;200409;2
SOGRE;200410;5
SOGRE;200411;0
SOGRE;200412;2
SOGRE;200501;2
SOGRE;200502;2
SOGRE;200503;1
SOGRE;200504;4
SOGRE;200505;2
SOGRE;200506;1
SOGRE;200507;1
SOGRE;200508;4
SOGRE;200509;2
SOGRE;200510;2
SOGRE;200511;1
SOGRE;200512;4
SOGRE;200601;1
SOGRE;200602;3
SOGRE;200603;9
SOGRE;200604;4
SOGRE;200605;4
SOGRE;200606;1
SOGRE;200607;5
SOGRE;200608;6
SOGRE;200609;4
SOGRE;200610;3
SOGRE;200611;1
SOGRE;200612;2
SOGRE;200701;2
SOGRE;200702;4
SOGRE;200703;4
SOGRE;200704;0
SOGRE;200705;8
SOGRE;200706;9
SOGRE;200707;6
SOGRE;200708;7
SOGRE;200709;1
SOGRE;200710;0
SOGRE;200711;1
SOGRE;200712;6
SOGRE;200801;2
SOGRE;200802;0
SOGRE;200803;3
SOGRE;200804;4
SOGRE;200805;1
SOGRE;200806;0
SOGRE;200807;5
SOGRE;200808;2
SOGRE;200809;3
SOGRE;200810;4
SOGRE;200811;2
SOGRE;200812;4
SOGRE;200901;3
SOGRE;200902;2
SOGRE;200903;4
SOGRE;200904;0
SOGRE;200905;1
SOGRE;200906;1
SOGRE;200907;4
SOGRE;200908;4
SOGRE;200909;1
SOGRE;200910;1
SOGRE;200911;4
SOGRE;200912;4
SOGRE;201001;1
SOGRE;201002;2
SOGRE;201003;2
SOGRE;201004;0
SOGRE;201005;3
SOGRE;201006;2
SOGRE;201007;2
SOGRE;201008;6
SOGRE;201009;0
SOGRE;201010;2
SOGRE;201011;3
SOGRE;201012;4
SOGRE;201101;1
SOGRE;201102;1
SOGRE;201103;0
SOGRE;201104;1
SOGRE;201105;2
SOGRE;201106;1
SOGRE;201107;4
SOGRE;201108;1
SOGRE;201109;3
SOGRE;201110;5
SOGRE;201111;0
SOGRE;201112;11
SOGRE;201201;4
SOGRE;201202;1
SOGRE;201203;0
SOGRE;201204;2
SOGRE;201205;1
SOGRE;201206;3
SOGRE;201207;3
SOGRE;201208;4
SOGRE;201209;2
SOGRE;201210;3
SOGRE;201211;4
SOGRE;201212;10
SOGRE;201301;0
SOGRE;201302;1
SOGRE;201303;0
SOGRE;201304;3
SOGRE;201305;5
SOGRE;201306;3
SOGRE;201307;3
SOGRE;201308;3
SOGRE;201309;7
SOGRE;201310;5
SOGRE;201311;5
SOGRE;201312;2
SOGRE;201401;3
SOGRE;201402;3
SOGRE;201403;1
SOGRE;201404;2
SOGRE;201405;1
SOGRE;201406;1
SOGRE;201407;7
SOGRE;201408;2
SOGRE;201409;1
SOGRE;201410;3
SOGRE;201411;3
SOGRE;201412;2
SOGRE;201501;3
SOGRE;201502;1
SOGRE;201503;3
SOGRE;201504;2
SOGRE;201505;4
