 

stn;time;tre200y0
SAA;1906;2.3
SAA;1907;2.5
SAA;1908;2.4
SAA;1909;1.8
SAA;1910;2.0
SAA;1911;3.5
SAA;1912;2.4
SAA;1913;2.9
SAA;1914;2.6
SAA;1915;2.4
SAA;1916;2.7
SAA;1917;1.8
SAA;1918;2.8
SAA;1919;1.8
SAA;1920;3.9
SAA;1921;4.0
SAA;1922;2.3
SAA;1923;3.0
SAA;1924;2.9
SAA;1925;2.5
SAA;1926;3.2
SAA;1927;3.1
SAA;1928;3.3
SAA;1929;2.9
SAA;1930;3.3
SAA;1931;2.5
SAA;1932;2.9
SAA;1933;2.7
SAA;1934;3.6
SAA;1935;2.5
SAA;1936;2.7
SAA;1937;2.9
SAA;1938;3.1
SAA;1939;2.8
SAA;1940;2.4
SAA;1941;2.3
SAA;1942;3.3
SAA;1943;4.1
SAA;1944;2.6
SAA;1945;3.7
SAA;1946;3.5
SAA;1947;4.3
SAA;1948;4.1
SAA;1949;4.3
SAA;1950;3.6
SAA;1951;3.2
SAA;1952;3.2
SAA;1953;3.4
SAA;1954;2.8
SAA;1955;3.0
SAA;1956;1.7
SAA;1957;3.5
SAA;1958;3.4
SAA;1959;3.9
SAA;1960;2.9
SAA;1961;4.0
SAA;1962;2.6
SAA;1963;2.2
SAA;1964;3.7
SAA;1965;2.2
SAA;1966;3.0
SAA;1967;3.3
SAA;1968;3.1
