 

stn;time;rhh150yx
PLF;1990;43.4
PLF;1991;22.3
PLF;1992;18.2
PLF;1993;43.3
PLF;1994;13.9
PLF;1995;28.4
PLF;1996;24.6
PLF;1997;21.4
PLF;1998;15.3
PLF;1999;14.8
PLF;2000;15.7
PLF;2001;22.4
PLF;2002;35.6
PLF;2003;20.4
PLF;2004;18.4
PLF;2005;20.8
PLF;2006;19.3
PLF;2007;22.3
PLF;2008;35.9
PLF;2009;13.7
PLF;2010;23.9
PLF;2011;16.1
PLF;2012;12.2
PLF;2013;14.6
PLF;2014;21.3
PLF;2015;21.0
PLF;2016;32.8
PLF;2017;33.2
PLF;2018;22.4
PLF;2019;11.3
PLF;2020;20.8
