 

stn;time;tre200y0
SIO;1954;8.7
SIO;1955;8.7
SIO;1956;7.7
SIO;1957;12.8
SIO;1958;9.2
SIO;1959;10.1
SIO;1960;9.5
SIO;1961;10.0
SIO;1962;8.8
SIO;1963;8.5
SIO;1964;9.4
SIO;1965;8.5
SIO;1966;9.6
SIO;1967;9.5
SIO;1968;9.4
SIO;1969;8.8
SIO;1970;9.0
SIO;1971;9.3
SIO;1972;9.5
SIO;1973;9.3
SIO;1974;9.8
SIO;1975;9.7
SIO;1976;9.8
SIO;1977;9.7
SIO;1978;8.1
SIO;1979;9.0
SIO;1980;8.2
SIO;1981;9.2
SIO;1982;9.4
SIO;1983;9.1
SIO;1984;8.9
SIO;1985;8.7
SIO;1986;9.4
SIO;1987;9.3
SIO;1988;10.1
SIO;1989;9.9
SIO;1990;10.2
SIO;1991;9.7
SIO;1992;10.2
SIO;1993;10.2
SIO;1994;11.1
SIO;1995;10.2
SIO;1996;9.9
SIO;1997;10.6
SIO;1998;10.2
SIO;1999;10.1
SIO;2000;10.8
SIO;2001;10.3
SIO;2002;10.9
SIO;2003;11.3
SIO;2004;10.4
SIO;2005;9.8
SIO;2006;10.6
SIO;2007;10.8
SIO;2008;10.8
SIO;2009;10.7
SIO;2010;10.1
SIO;2011;11.3
SIO;2012;11.0
SIO;2013;10.4
SIO;2014;11.8
SIO;2015;11.5
SIO;2016;11.2
SIO;2017;11.3
SIO;2018;12.4
SIO;2019;11.8
SIO;2020;11.6
