 

stn;time;rti150yx
DLMUN;1993;19930611
DLMUN;1994;19940706
DLMUN;1995;19950601
DLMUN;1996;19960802
DLMUN;1997;19970817
DLMUN;1998;19980905
DLMUN;1999;19990602
DLMUN;2000;20000921
DLMUN;2001;20010610
DLMUN;2002;20020806
DLMUN;2003;20031004
DLMUN;2004;20040708
DLMUN;2005;20050614
DLMUN;2006;20060824
DLMUN;2007;20070615
DLMUN;2008;20080729
DLMUN;2009;20090623
DLMUN;2010;20100602
DLMUN;2011;20110629
DLMUN;2012;20120830
DLMUN;2013;20130602
DLMUN;2014;20140721
DLMUN;2015;20151120
DLMUN;2016;20160917
DLMUN;2017;20170725
DLMUN;2018;20180612
DLMUN;2019;20190520
DLMUN;2020;20200803
