 

stn;time;tre200d0
MMSAA;20181020;7.2
MMSAA;20181021;6.0
MMSAA;20181022;5.1
MMSAA;20181023;5.6
MMSAA;20181024;7.8
MMSAA;20181025;6.2
MMSAA;20181026;5.9
MMSAA;20181027;3.5
MMSAA;20181028;2.1
MMSAA;20181029;3.6
MMSAA;20181030;1.4
MMSAA;20181031;4.8
MMSAA;20181101;6.1
MMSAA;20181102;4.8
MMSAA;20181103;6.9
MMSAA;20181104;7.2
MMSAA;20181105;7.4
MMSAA;20181106;7.7
MMSAA;20181107;7.0
MMSAA;20181108;6.2
MMSAA;20181109;4.9
MMSAA;20181110;4.4
MMSAA;20181111;6.5
MMSAA;20181112;4.2
MMSAA;20181113;5.7
MMSAA;20181114;2.9
MMSAA;20181115;0.1
MMSAA;20181116;0.1
MMSAA;20181117;0.1
MMSAA;20181118;-2.4
MMSAA;20181119;-2.1
MMSAA;20181120;-2.7
MMSAA;20181121;-1.1
MMSAA;20181122;-0.3
MMSAA;20181123;0.9
MMSAA;20181124;0.9
MMSAA;20181125;-1.0
MMSAA;20181126;0.7
MMSAA;20181127;0.3
MMSAA;20181128;-1.8
MMSAA;20181129;0.7
MMSAA;20181130;1.3
MMSAA;20181201;1.7
MMSAA;20181202;4.0
MMSAA;20181203;6.6
MMSAA;20181204;4.0
MMSAA;20181205;3.5
MMSAA;20181206;3.9
MMSAA;20181207;2.9
MMSAA;20181208;1.2
MMSAA;20181209;3.5
MMSAA;20181210;1.2
MMSAA;20181211;-2.8
MMSAA;20181212;-10.5
MMSAA;20181213;-8.9
MMSAA;20181214;-3.2
MMSAA;20181215;-7.1
MMSAA;20181216;0.4
MMSAA;20181217;0.2
MMSAA;20181218;-4.5
MMSAA;20181219;-0.9
MMSAA;20181220;-1.3
MMSAA;20181221;-0.5
MMSAA;20181222;2.3
MMSAA;20181223;2.4
MMSAA;20181224;2.4
MMSAA;20181225;-2.7
MMSAA;20181226;-
MMSAA;20181227;-
MMSAA;20181228;-1.5
MMSAA;20181229;-3.4
MMSAA;20181230;-0.8
MMSAA;20181231;-0.3
MMSAA;20190101;-1.4
MMSAA;20190102;-1.8
MMSAA;20190103;-4.7
MMSAA;20190104;-4.9
MMSAA;20190105;-3.3
MMSAA;20190106;-0.7
MMSAA;20190107;-3.7
MMSAA;20190108;-1.4
MMSAA;20190109;-3.0
MMSAA;20190110;-8.9
MMSAA;20190111;-6.8
MMSAA;20190112;-1.9
MMSAA;20190113;0.3
MMSAA;20190114;1.2
MMSAA;20190115;-6.6
MMSAA;20190116;-8.1
MMSAA;20190117;-3.2
MMSAA;20190118;-5.9
MMSAA;20190119;-11.1
MMSAA;20190120;-6.8
MMSAA;20190121;-5.6
MMSAA;20190122;-12.2
MMSAA;20190123;-7.4
MMSAA;20190124;-6.2
MMSAA;20190125;-11.0
MMSAA;20190126;-4.2
MMSAA;20190127;-2.3
MMSAA;20190128;-3.1
MMSAA;20190129;-5.6
MMSAA;20190130;-6.0
MMSAA;20190131;-4.6
MMSAA;20190201;0.0
MMSAA;20190202;-1.1
MMSAA;20190203;-1.5
MMSAA;20190204;-6.5
MMSAA;20190205;-8.3
MMSAA;20190206;-9.8
MMSAA;20190207;-3.9
MMSAA;20190208;-4.4
MMSAA;20190209;0.0
MMSAA;20190210;1.6
MMSAA;20190211;-1.4
MMSAA;20190212;-7.1
MMSAA;20190213;-5.6
MMSAA;20190214;-5.0
MMSAA;20190215;-4.2
MMSAA;20190216;-3.9
MMSAA;20190217;-4.1
MMSAA;20190218;-3.3
MMSAA;20190219;-3.1
MMSAA;20190220;-2.1
MMSAA;20190221;-1.3
MMSAA;20190222;1.6
MMSAA;20190223;1.4
MMSAA;20190224;-0.4
MMSAA;20190225;-0.2
MMSAA;20190226;0.3
MMSAA;20190227;1.2
MMSAA;20190228;3.1
MMSAA;20190301;2.2
MMSAA;20190302;2.0
MMSAA;20190303;2.0
MMSAA;20190304;2.5
MMSAA;20190305;1.7
MMSAA;20190306;4.2
MMSAA;20190307;3.7
MMSAA;20190308;2.1
MMSAA;20190309;3.0
MMSAA;20190310;4.5
MMSAA;20190311;-0.6
MMSAA;20190312;-1.4
MMSAA;20190313;0.9
MMSAA;20190314;1.1
MMSAA;20190315;2.6
MMSAA;20190316;2.9
MMSAA;20190317;3.2
MMSAA;20190318;0.2
MMSAA;20190319;-0.5
MMSAA;20190320;0.6
MMSAA;20190321;-
MMSAA;20190322;-
MMSAA;20190323;-
MMSAA;20190324;-
MMSAA;20190325;-
MMSAA;20190326;-
MMSAA;20190327;-
MMSAA;20190328;-
MMSAA;20190329;-
MMSAA;20190330;-
MMSAA;20190331;-
MMSAA;20190401;-
MMSAA;20190402;-
MMSAA;20190403;-
MMSAA;20190404;-
MMSAA;20190405;-
MMSAA;20190406;-
MMSAA;20190407;-
MMSAA;20190408;-
MMSAA;20190409;-
MMSAA;20190410;-
MMSAA;20190411;-
MMSAA;20190412;-
MMSAA;20190413;-
MMSAA;20190414;-
MMSAA;20190415;-
MMSAA;20190416;-
MMSAA;20190417;-
MMSAA;20190418;-
MMSAA;20190419;-
MMSAA;20190420;-
MMSAA;20190421;-
MMSAA;20190422;-
MMSAA;20190423;-
MMSAA;20190424;-
MMSAA;20190425;-
MMSAA;20190426;-
MMSAA;20190427;-
MMSAA;20190428;-
MMSAA;20190429;-
MMSAA;20190430;-
MMSAA;20190501;-
MMSAA;20190502;-
MMSAA;20190503;6.9
MMSAA;20190504;4.3
MMSAA;20190505;-0.2
MMSAA;20190506;-
MMSAA;20190507;-
MMSAA;20190508;6.6
MMSAA;20190509;6.1
MMSAA;20190510;9.7
MMSAA;20190511;6.6
MMSAA;20190512;5.9
MMSAA;20190513;6.6
MMSAA;20190514;6.6
