 

stn;time;rre150yx
SAR;1889;47.4
SAR;1890;100.6
SAR;1891;77.2
SAR;1892;55.5
SAR;1893;55.0
SAR;1894;54.5
SAR;1895;50.1
SAR;1896;71.9
SAR;1897;58.7
SAR;1898;93.0
SAR;1899;64.1
SAR;1900;52.7
SAR;1901;66.6
SAR;1902;49.3
SAR;1903;49.5
SAR;1904;38.0
SAR;1905;37.3
SAR;1906;67.8
SAR;1907;45.6
SAR;1908;59.7
SAR;1909;47.7
SAR;1910;110.4
SAR;1911;58.2
SAR;1912;50.4
SAR;1913;41.2
SAR;1914;76.1
SAR;1915;50.4
SAR;1916;48.9
SAR;1917;65.8
SAR;1918;57.9
SAR;1919;57.5
SAR;1920;69.1
SAR;1921;57.3
SAR;1922;93.6
SAR;1923;57.2
SAR;1924;66.5
SAR;1925;61.1
SAR;1926;72.2
SAR;1927;61.3
SAR;1928;53.7
SAR;1929;50.0
SAR;1930;50.0
SAR;1931;73.8
SAR;1932;76.9
SAR;1933;50.4
SAR;1934;65.6
SAR;1935;59.8
SAR;1936;67.2
SAR;1937;50.5
SAR;1938;49.8
SAR;1939;86.4
SAR;1940;62.5
SAR;1941;39.0
SAR;1942;46.4
SAR;1943;49.4
SAR;1944;65.0
SAR;1945;56.7
SAR;1946;52.0
SAR;1947;55.5
SAR;1948;82.2
SAR;1949;32.3
SAR;1950;50.9
SAR;1951;60.6
SAR;1952;54.8
SAR;1953;37.6
SAR;1954;88.7
SAR;1955;57.7
SAR;1956;50.4
SAR;1957;58.3
SAR;1958;59.6
SAR;1959;56.4
SAR;1960;47.2
SAR;1961;54.8
SAR;1962;47.5
SAR;1963;55.3
SAR;1964;35.6
SAR;1965;71.3
SAR;1966;78.5
SAR;1967;69.3
SAR;1968;52.6
SAR;1969;38.1
SAR;1970;56.2
SAR;1971;38.5
SAR;1972;59.1
SAR;1973;56.2
SAR;1974;47.0
SAR;1975;59.2
SAR;1976;43.8
SAR;1977;64.0
SAR;1978;72.1
SAR;1979;101.0
SAR;1980;48.4
SAR;1981;70.3
SAR;1982;75.4
SAR;1983;42.4
SAR;1984;158.2
SAR;1985;70.4
SAR;1986;59.6
SAR;1987;62.2
SAR;1988;49.7
SAR;1989;42.6
SAR;1990;106.4
SAR;1991;80.1
SAR;1992;61.2
SAR;1993;53.9
SAR;1994;37.2
SAR;1995;55.9
SAR;1996;43.4
SAR;1997;56.3
SAR;1998;43.9
SAR;1999;91.9
SAR;2000;60.2
SAR;2001;57.4
SAR;2002;72.6
SAR;2003;44.9
SAR;2004;47.1
SAR;2005;62.5
SAR;2006;73.4
SAR;2007;40.0
SAR;2008;47.5
SAR;2009;78.5
SAR;2010;41.7
SAR;2011;55.5
SAR;2012;68.3
SAR;2013;73.6
SAR;2014;68.9
SAR;2015;48.5
SAR;2016;79.1
SAR;2017;106.0
SAR;2018;63.2
SAR;2019;67.1
SAR;2020;57.7
