 

stn;time;rsd300y0
SRE;1925;1
SRE;1926;2
SRE;1927;0
SRE;1928;2
SRE;1929;0
SRE;1930;2
SRE;1931;0
SRE;1932;1
SRE;1933;0
SRE;1934;1
SRE;1935;2
SRE;1936;1
SRE;1937;1
SRE;1938;0
SRE;1939;2
SRE;1940;2
SRE;1941;0
SRE;1942;1
SRE;1943;2
SRE;1944;4
SRE;1945;2
SRE;1946;2
SRE;1947;2
SRE;1948;1
SRE;1949;1
SRE;1950;2
SRE;1951;0
SRE;1952;2
SRE;1953;0
SRE;1954;3
SRE;1955;4
SRE;1956;1
SRE;1957;2
SRE;1958;0
SRE;1959;1
SRE;1960;2
SRE;1961;0
SRE;1962;7
SRE;1963;2
SRE;1964;1
SRE;1965;2
SRE;1966;1
SRE;1967;1
SRE;1968;3
SRE;1969;2
SRE;1970;2
SRE;1971;3
SRE;1972;4
SRE;1973;1
SRE;1974;1
SRE;1975;0
SRE;1976;3
SRE;1977;3
SRE;1978;5
SRE;1979;4
SRE;1980;4
SRE;1981;5
SRE;1982;2
SRE;1983;2
SRE;1984;1
SRE;1985;3
SRE;1986;2
SRE;1987;1
SRE;1988;3
SRE;1989;1
SRE;1990;8
SRE;1991;1
SRE;1992;3
SRE;1993;1
SRE;1994;0
SRE;1995;2
SRE;1996;0
SRE;1997;2
SRE;1998;1
SRE;1999;4
SRE;2000;1
SRE;2001;4
SRE;2002;5
SRE;2003;1
SRE;2004;2
SRE;2005;3
