 

stn;time;tre200d0
SAR;18640101;-1.6
SAR;18640102;-7.8
SAR;18640103;-12.8
SAR;18640104;-14.1
SAR;18640105;-13.1
SAR;18640106;-13.0
SAR;18640107;-10.9
SAR;18640108;-11.4
SAR;18640109;-12.1
SAR;18640110;-9.1
SAR;18640111;-10.0
SAR;18640112;-12.1
SAR;18640113;-13.1
SAR;18640114;-11.6
SAR;18640115;-12.3
SAR;18640116;-12.5
SAR;18640117;-13.1
SAR;18640118;-16.6
SAR;18640119;-9.3
SAR;18640120;-5.4
SAR;18640121;-4.1
SAR;18640122;-0.3
SAR;18640123;0.7
SAR;18640124;2.4
SAR;18640125;2.6
SAR;18640126;0.8
SAR;18640127;1.6
SAR;18640128;2.5
SAR;18640129;0.8
SAR;18640130;-5.0
SAR;18640131;-7.9
SAR;18640201;-5.9
SAR;18640202;-4.6
SAR;18640203;-2.3
SAR;18640204;-0.4
SAR;18640205;-2.2
SAR;18640206;-2.5
SAR;18640207;-3.9
SAR;18640208;-4.6
SAR;18640209;-7.5
SAR;18640210;-6.1
SAR;18640211;-4.6
SAR;18640212;-4.1
SAR;18640213;2.6
SAR;18640214;7.4
SAR;18640215;5.2
SAR;18640216;5.2
SAR;18640217;1.3
SAR;18640218;-1.5
SAR;18640219;-6.9
SAR;18640220;-1.1
SAR;18640221;0.6
SAR;18640222;5.0
SAR;18640223;6.6
SAR;18640224;4.8
SAR;18640225;5.1
SAR;18640226;5.7
SAR;18640227;5.0
SAR;18640228;7.6
SAR;18640229;3.5
SAR;18640301;3.3
SAR;18640302;4.2
SAR;18640303;7.4
SAR;18640304;9.3
SAR;18640305;11.9
SAR;18640306;9.2
SAR;18640307;11.7
SAR;18640308;12.6
SAR;18640309;11.6
SAR;18640310;3.8
SAR;18640311;3.7
SAR;18640312;3.6
SAR;18640313;4.4
SAR;18640314;5.4
SAR;18640315;7.9
SAR;18640316;6.6
SAR;18640317;3.9
SAR;18640318;4.6
SAR;18640319;5.5
SAR;18640320;9.1
SAR;18640321;11.9
SAR;18640322;8.7
SAR;18640323;5.3
SAR;18640324;4.8
SAR;18640325;6.6
SAR;18640326;9.0
SAR;18640327;7.3
SAR;18640328;4.0
SAR;18640329;2.9
SAR;18640330;1.5
SAR;18640331;3.1
SAR;18640401;6.4
SAR;18640402;3.1
SAR;18640403;3.5
SAR;18640404;4.9
SAR;18640405;2.5
SAR;18640406;2.6
SAR;18640407;2.4
SAR;18640408;-0.5
SAR;18640409;0.9
SAR;18640410;5.9
SAR;18640411;7.3
SAR;18640412;9.4
SAR;18640413;10.2
SAR;18640414;8.8
SAR;18640415;9.7
SAR;18640416;9.3
SAR;18640417;5.6
SAR;18640418;7.8
SAR;18640419;10.1
SAR;18640420;10.9
SAR;18640421;9.1
SAR;18640422;7.9
SAR;18640423;11.0
SAR;18640424;12.6
SAR;18640425;17.3
SAR;18640426;17.3
SAR;18640427;14.3
SAR;18640428;10.3
SAR;18640429;9.3
SAR;18640430;8.4
SAR;18640501;7.8
SAR;18640502;7.9
SAR;18640503;8.7
SAR;18640504;5.3
SAR;18640505;4.2
SAR;18640506;11.0
SAR;18640507;14.8
SAR;18640508;16.6
SAR;18640509;16.5
SAR;18640510;13.8
SAR;18640511;13.6
SAR;18640512;12.9
SAR;18640513;12.0
SAR;18640514;10.9
SAR;18640515;13.9
SAR;18640516;16.5
SAR;18640517;18.8
SAR;18640518;18.7
SAR;18640519;18.0
SAR;18640520;18.7
SAR;18640521;16.5
SAR;18640522;13.8
SAR;18640523;13.5
SAR;18640524;8.9
SAR;18640525;12.0
SAR;18640526;11.8
SAR;18640527;9.2
SAR;18640528;12.2
SAR;18640529;13.3
SAR;18640530;13.9
SAR;18640531;18.6
SAR;18640601;19.0
SAR;18640602;16.4
SAR;18640603;15.2
SAR;18640604;16.2
SAR;18640605;16.6
SAR;18640606;16.9
SAR;18640607;19.2
SAR;18640608;14.2
SAR;18640609;13.7
SAR;18640610;11.0
SAR;18640611;11.8
SAR;18640612;16.1
SAR;18640613;17.3
SAR;18640614;16.4
SAR;18640615;13.0
SAR;18640616;12.6
SAR;18640617;10.8
SAR;18640618;14.9
SAR;18640619;14.1
SAR;18640620;16.2
SAR;18640621;15.8
SAR;18640622;18.6
SAR;18640623;19.5
SAR;18640624;16.0
SAR;18640625;17.0
SAR;18640626;16.6
SAR;18640627;16.3
SAR;18640628;8.6
SAR;18640629;14.5
SAR;18640630;13.3
SAR;18640701;14.4
SAR;18640702;14.4
SAR;18640703;17.6
SAR;18640704;13.2
SAR;18640705;16.1
SAR;18640706;15.7
SAR;18640707;13.8
SAR;18640708;13.5
SAR;18640709;14.8
SAR;18640710;17.4
SAR;18640711;20.1
SAR;18640712;21.0
SAR;18640713;16.1
SAR;18640714;16.4
SAR;18640715;18.9
SAR;18640716;19.7
SAR;18640717;19.8
SAR;18640718;16.3
SAR;18640719;14.9
SAR;18640720;17.1
SAR;18640721;19.5
SAR;18640722;16.0
SAR;18640723;16.3
SAR;18640724;18.1
SAR;18640725;18.9
SAR;18640726;16.5
SAR;18640727;18.6
SAR;18640728;19.0
SAR;18640729;18.1
SAR;18640730;20.4
SAR;18640731;21.0
SAR;18640801;21.8
SAR;18640802;17.1
SAR;18640803;17.1
SAR;18640804;19.1
SAR;18640805;20.3
SAR;18640806;20.7
SAR;18640807;21.0
SAR;18640808;21.4
SAR;18640809;21.3
SAR;18640810;14.4
SAR;18640811;9.1
SAR;18640812;12.1
SAR;18640813;13.7
SAR;18640814;11.2
SAR;18640815;12.9
SAR;18640816;17.6
SAR;18640817;19.2
SAR;18640818;17.3
SAR;18640819;17.9
SAR;18640820;16.4
SAR;18640821;17.7
