 

stn;time;rzz150yx
HIR;1981;11.4
HIR;1982;6.2
HIR;1983;5.7
HIR;1984;11.0
HIR;1985;8.8
HIR;1986;8.0
HIR;1987;5.0
HIR;1988;5.7
HIR;1989;6.3
HIR;1990;5.7
HIR;1991;7.6
HIR;1992;15.3
HIR;1993;11.5
HIR;1994;8.7
HIR;1995;5.1
HIR;1996;6.2
HIR;1997;8.9
HIR;1998;7.5
HIR;1999;9.7
HIR;2000;9.1
HIR;2001;6.2
HIR;2002;6.2
HIR;2003;10.9
HIR;2004;7.5
HIR;2005;8.4
HIR;2006;10.7
HIR;2007;9.0
