 

stn;time;brefard0
TAV;20050601;0
TAV;20050602;0
TAV;20050603;1
TAV;20050604;32
TAV;20050605;0
TAV;20050606;0
TAV;20050607;0
TAV;20050608;0
TAV;20050609;0
TAV;20050610;0
TAV;20050611;0
TAV;20050612;18
TAV;20050613;3
TAV;20050614;0
TAV;20050615;0
TAV;20050616;0
TAV;20050617;0
TAV;20050618;0
TAV;20050619;0
TAV;20050620;0
TAV;20050621;1
TAV;20050622;0
TAV;20050623;379
TAV;20050624;298
TAV;20050625;308
TAV;20050626;0
TAV;20050627;0
TAV;20050628;0
TAV;20050629;355
TAV;20050630;35
TAV;20050701;1
TAV;20050702;0
TAV;20050703;0
TAV;20050704;15
TAV;20050705;0
TAV;20050706;0
TAV;20050707;0
TAV;20050708;0
TAV;20050709;1
TAV;20050710;0
TAV;20050711;2
TAV;20050712;0
TAV;20050713;0
TAV;20050714;0
TAV;20050715;0
TAV;20050716;94
TAV;20050717;0
TAV;20050718;309
TAV;20050719;2
TAV;20050720;0
TAV;20050721;0
TAV;20050722;15
TAV;20050723;16
TAV;20050724;0
TAV;20050725;39
TAV;20050726;1
TAV;20050727;0
TAV;20050728;0
TAV;20050729;95
TAV;20050730;167
TAV;20050731;0
TAV;20050801;12
TAV;20050802;20
TAV;20050803;0
TAV;20050804;0
TAV;20050805;0
TAV;20050806;0
TAV;20050807;3
TAV;20050808;0
TAV;20050809;0
TAV;20050810;0
TAV;20050811;45
TAV;20050812;0
TAV;20050813;0
TAV;20050814;2
TAV;20050815;0
TAV;20050816;0
TAV;20050817;0
TAV;20050818;158
TAV;20050819;17
TAV;20050820;51
TAV;20050821;0
TAV;20050822;0
TAV;20050823;0
TAV;20050824;0
TAV;20050825;0
TAV;20050826;0
TAV;20050827;4
TAV;20050828;0
TAV;20050829;0
TAV;20050830;0
TAV;20050831;0
TAV;20050901;4
TAV;20050902;9
TAV;20050903;1
TAV;20050904;1
TAV;20050905;0
TAV;20050906;1
TAV;20050907;0
TAV;20050908;0
TAV;20050909;1
TAV;20050910;0
TAV;20050911;5
TAV;20050912;0
TAV;20050913;0
TAV;20050914;0
TAV;20050915;0
TAV;20050916;1
TAV;20050917;0
TAV;20050918;0
TAV;20050919;0
TAV;20050920;0
TAV;20050921;0
TAV;20050922;0
TAV;20050923;0
TAV;20050924;0
TAV;20050925;4
TAV;20050926;0
TAV;20050927;0
TAV;20050928;0
TAV;20050929;0
TAV;20050930;0
TAV;20051001;0
TAV;20051002;0
TAV;20051003;0
TAV;20051004;0
TAV;20051005;0
TAV;20051006;0
TAV;20051007;0
TAV;20051008;0
TAV;20051009;0
TAV;20051010;0
TAV;20051011;0
TAV;20051012;0
TAV;20051013;0
TAV;20051014;0
TAV;20051015;0
TAV;20051016;0
TAV;20051017;0
TAV;20051018;0
TAV;20051019;0
TAV;20051020;0
TAV;20051021;0
TAV;20051022;1
TAV;20051023;0
TAV;20051024;0
TAV;20051025;0
TAV;20051026;0
TAV;20051027;0
TAV;20051028;0
TAV;20051029;0
TAV;20051030;0
TAV;20051031;0
TAV;20051101;0
TAV;20051102;0
TAV;20051103;0
TAV;20051104;0
TAV;20051105;0
TAV;20051106;0
TAV;20051107;0
TAV;20051108;0
TAV;20051109;0
TAV;20051110;0
TAV;20051111;0
TAV;20051112;0
TAV;20051113;0
TAV;20051114;0
TAV;20051115;0
TAV;20051116;0
TAV;20051117;0
TAV;20051118;0
TAV;20051119;0
TAV;20051120;0
TAV;20051121;0
TAV;20051122;0
TAV;20051123;0
TAV;20051124;0
TAV;20051125;0
TAV;20051126;0
TAV;20051127;0
TAV;20051128;1
TAV;20051129;0
TAV;20051130;0
TAV;20051201;0
TAV;20051202;0
TAV;20051203;1
TAV;20051204;0
TAV;20051205;0
TAV;20051206;0
TAV;20051207;0
TAV;20051208;0
TAV;20051209;0
TAV;20051210;0
TAV;20051211;0
TAV;20051212;0
TAV;20051213;0
TAV;20051214;0
TAV;20051215;0
TAV;20051216;0
TAV;20051217;0
TAV;20051218;0
TAV;20051219;0
TAV;20051220;0
TAV;20051221;0
TAV;20051222;0
TAV;20051223;0
TAV;20051224;0
TAV;20051225;0
TAV;20051226;0
TAV;20051227;0
TAV;20051228;0
TAV;20051229;0
TAV;20051230;0
TAV;20051231;0
TAV;20060101;0
TAV;20060102;0
TAV;20060103;0
TAV;20060104;0
TAV;20060105;0
TAV;20060106;0
TAV;20060107;0
TAV;20060108;0
TAV;20060109;0
TAV;20060110;0
TAV;20060111;0
TAV;20060112;0
TAV;20060113;0
TAV;20060114;0
TAV;20060115;0
TAV;20060116;0
TAV;20060117;0
TAV;20060118;0
TAV;20060119;0
TAV;20060120;0
TAV;20060121;0
TAV;20060122;0
TAV;20060123;0
TAV;20060124;0
TAV;20060125;0
TAV;20060126;0
TAV;20060127;0
TAV;20060128;0
TAV;20060129;0
TAV;20060130;0
TAV;20060131;0
TAV;20060201;0
TAV;20060202;0
TAV;20060203;0
TAV;20060204;0
TAV;20060205;0
TAV;20060206;0
TAV;20060207;0
TAV;20060208;0
TAV;20060209;0
TAV;20060210;0
TAV;20060211;0
TAV;20060212;0
TAV;20060213;0
TAV;20060214;0
TAV;20060215;0
TAV;20060216;0
TAV;20060217;0
TAV;20060218;0
TAV;20060219;0
TAV;20060220;0
TAV;20060221;0
TAV;20060222;0
TAV;20060223;0
TAV;20060224;0
TAV;20060225;0
TAV;20060226;0
TAV;20060227;0
TAV;20060228;0
TAV;20060301;0
TAV;20060302;0
TAV;20060303;0
TAV;20060304;0
TAV;20060305;0
TAV;20060306;0
TAV;20060307;0
TAV;20060308;0
TAV;20060309;0
TAV;20060310;0
TAV;20060311;0
TAV;20060312;0
TAV;20060313;0
TAV;20060314;0
TAV;20060315;0
TAV;20060316;0
TAV;20060317;0
TAV;20060318;0
TAV;20060319;0
TAV;20060320;0
TAV;20060321;0
TAV;20060322;0
TAV;20060323;0
TAV;20060324;0
TAV;20060325;0
TAV;20060326;0
TAV;20060327;0
TAV;20060328;0
TAV;20060329;0
TAV;20060330;0
TAV;20060331;0
TAV;20060401;2
TAV;20060402;1
TAV;20060403;0
TAV;20060404;0
TAV;20060405;0
TAV;20060406;0
TAV;20060407;0
TAV;20060408;0
TAV;20060409;0
TAV;20060410;0
TAV;20060411;0
TAV;20060412;0
TAV;20060413;0
TAV;20060414;0
TAV;20060415;0
TAV;20060416;0
TAV;20060417;0
TAV;20060418;0
TAV;20060419;0
TAV;20060420;0
TAV;20060421;0
TAV;20060422;3
TAV;20060423;0
TAV;20060424;1
TAV;20060425;0
TAV;20060426;0
TAV;20060427;0
TAV;20060428;0
TAV;20060429;0
TAV;20060430;0
TAV;20060501;0
TAV;20060502;0
TAV;20060503;0
TAV;20060504;0
TAV;20060505;13
TAV;20060506;12
TAV;20060507;0
TAV;20060508;1
TAV;20060509;0
TAV;20060510;2
TAV;20060511;0
TAV;20060512;1
TAV;20060513;11
TAV;20060514;0
TAV;20060515;0
TAV;20060516;3
TAV;20060517;18
TAV;20060518;3
TAV;20060519;4
TAV;20060520;0
TAV;20060521;0
TAV;20060522;7
TAV;20060523;5
TAV;20060524;0
TAV;20060525;0
TAV;20060526;0
TAV;20060527;0
TAV;20060528;0
TAV;20060529;10
TAV;20060530;1
TAV;20060531;0
TAV;20060601;0
TAV;20060602;0
TAV;20060603;0
TAV;20060604;0
TAV;20060605;0
TAV;20060606;0
TAV;20060607;0
TAV;20060608;0
TAV;20060609;0
TAV;20060610;0
TAV;20060611;0
TAV;20060612;0
TAV;20060613;0
TAV;20060614;0
TAV;20060615;1
TAV;20060616;204
TAV;20060617;32
TAV;20060618;1
TAV;20060619;63
TAV;20060620;40
TAV;20060621;29
TAV;20060622;0
TAV;20060623;0
TAV;20060624;362
TAV;20060625;89
TAV;20060626;22
TAV;20060627;242
TAV;20060628;124
TAV;20060629;101
TAV;20060630;0
TAV;20060701;0
TAV;20060702;0
TAV;20060703;18
TAV;20060704;69
TAV;20060705;148
TAV;20060706;11
TAV;20060707;0
TAV;20060708;2
TAV;20060709;0
TAV;20060710;0
TAV;20060711;2
TAV;20060712;142
TAV;20060713;156
TAV;20060714;105
TAV;20060715;0
TAV;20060716;0
TAV;20060717;14
TAV;20060718;9
TAV;20060719;0
TAV;20060720;14
TAV;20060721;316
TAV;20060722;185
TAV;20060723;1
TAV;20060724;2
TAV;20060725;166
TAV;20060726;7
TAV;20060727;206
TAV;20060728;346
TAV;20060729;0
TAV;20060730;69
TAV;20060731;93
TAV;20060801;1
TAV;20060802;0
TAV;20060803;0
TAV;20060804;0
TAV;20060805;0
TAV;20060806;0
TAV;20060807;0
TAV;20060808;3
TAV;20060809;2
TAV;20060810;1
TAV;20060811;2
TAV;20060812;2
TAV;20060813;0
TAV;20060814;0
TAV;20060815;0
TAV;20060816;1
TAV;20060817;1
TAV;20060818;0
TAV;20060819;0
TAV;20060820;6
TAV;20060821;0
TAV;20060822;0
TAV;20060823;0
TAV;20060824;161
TAV;20060825;0
TAV;20060826;2
TAV;20060827;0
TAV;20060828;0
TAV;20060829;0
TAV;20060830;0
TAV;20060831;0
TAV;20060901;0
TAV;20060902;0
TAV;20060903;0
TAV;20060904;0
TAV;20060905;0
TAV;20060906;139
TAV;20060907;65
TAV;20060908;5
TAV;20060909;0
TAV;20060910;251
TAV;20060911;7
TAV;20060912;3
TAV;20060913;0
TAV;20060914;1
TAV;20060915;19
TAV;20060916;0
TAV;20060917;0
TAV;20060918;0
TAV;20060919;0
TAV;20060920;0
TAV;20060921;0
TAV;20060922;0
TAV;20060923;0
TAV;20060924;0
TAV;20060925;0
TAV;20060926;0
TAV;20060927;0
TAV;20060928;0
TAV;20060929;4
TAV;20060930;1
TAV;20061001;0
TAV;20061002;0
TAV;20061003;69
TAV;20061004;0
TAV;20061005;0
TAV;20061006;0
TAV;20061007;0
TAV;20061008;0
TAV;20061009;0
TAV;20061010;0
TAV;20061011;0
TAV;20061012;0
TAV;20061013;0
TAV;20061014;1
TAV;20061015;0
TAV;20061016;0
TAV;20061017;0
TAV;20061018;0
TAV;20061019;0
TAV;20061020;0
TAV;20061021;0
TAV;20061022;0
TAV;20061023;1
TAV;20061024;4
TAV;20061025;0
TAV;20061026;0
TAV;20061027;0
TAV;20061028;0
TAV;20061029;0
TAV;20061030;0
TAV;20061031;1
TAV;20061101;0
TAV;20061102;0
TAV;20061103;0
