 

stn;time;rzz150mx
IYWEL;200912;1.0
IYWEL;201001;0.2
IYWEL;201002;0.8
IYWEL;201003;1.6
IYWEL;201004;1.4
IYWEL;201005;1.8
IYWEL;201006;7.0
IYWEL;201007;13.8
IYWEL;201008;5.4
IYWEL;201009;1.8
IYWEL;201010;1.0
IYWEL;201011;1.2
IYWEL;201012;1.6
IYWEL;201101;0.2
IYWEL;201102;0.2
IYWEL;201103;0.8
IYWEL;201104;1.8
IYWEL;201105;4.8
IYWEL;201106;6.2
IYWEL;201107;5.8
IYWEL;201108;4.4
IYWEL;201109;1.4
IYWEL;201110;2.4
IYWEL;201111;0.2
IYWEL;201112;1.0
IYWEL;201201;1.3
IYWEL;201202;0.3
IYWEL;201203;1.4
IYWEL;201204;1.7
IYWEL;201205;1.5
IYWEL;201206;8.3
IYWEL;201207;6.0
IYWEL;201208;3.8
IYWEL;201209;3.4
IYWEL;201210;1.4
IYWEL;201211;1.8
IYWEL;201212;0.6
IYWEL;201301;0.6
IYWEL;201302;0.9
IYWEL;201303;1.4
IYWEL;201304;1.1
