 

stn;time;rre150yx
LUT;1910;67.4
LUT;1911;44.1
LUT;1912;61.5
LUT;1913;40.6
LUT;1914;47.4
LUT;1915;61.1
LUT;1916;48.1
LUT;1917;52.5
LUT;1918;65.7
LUT;1919;52.5
LUT;1920;33.5
LUT;1921;63.4
LUT;1922;44.9
LUT;1923;46.5
LUT;1924;47.2
LUT;1925;60.0
LUT;1926;42.3
LUT;1927;69.2
LUT;1928;80.0
LUT;1929;36.3
LUT;1930;41.9
LUT;1931;50.0
LUT;1932;50.5
LUT;1933;47.1
LUT;1934;41.0
LUT;1935;53.1
LUT;1936;42.5
LUT;1937;33.8
LUT;1938;76.5
LUT;1939;40.0
LUT;1940;55.1
LUT;1941;34.3
LUT;1942;51.2
LUT;1943;33.6
LUT;1944;60.0
LUT;1945;58.4
LUT;1946;55.5
LUT;1947;49.2
LUT;1948;71.9
LUT;1949;54.5
LUT;1950;74.5
LUT;1951;55.0
LUT;1952;47.8
LUT;1953;45.0
LUT;1954;60.3
LUT;1955;47.0
LUT;1956;74.6
LUT;1957;41.0
LUT;1958;46.5
LUT;1959;59.3
LUT;1960;59.7
LUT;1961;50.9
LUT;1962;45.0
LUT;1963;101.5
LUT;1964;46.3
LUT;1965;88.5
LUT;1966;42.5
LUT;1967;47.8
LUT;1968;72.7
LUT;1969;59.0
LUT;1970;46.4
LUT;1971;68.0
LUT;1972;50.3
LUT;1973;62.8
LUT;1974;37.5
LUT;1975;46.4
LUT;1976;53.5
LUT;1977;47.3
LUT;1978;82.3
LUT;1979;53.2
LUT;1980;60.7
LUT;1981;37.8
LUT;1982;71.5
LUT;1983;45.5
LUT;1984;45.5
LUT;1985;62.5
LUT;1986;50.5
LUT;1987;58.3
LUT;1988;39.5
LUT;1989;48.0
LUT;1990;66.4
LUT;1991;41.1
LUT;1992;68.0
LUT;1993;58.0
LUT;1994;78.4
LUT;1995;65.8
LUT;1996;38.5
LUT;1997;55.5
LUT;1998;55.2
LUT;1999;45.0
LUT;2000;48.3
LUT;2001;57.8
LUT;2002;63.0
LUT;2003;43.7
LUT;2004;41.3
LUT;2005;87.8
LUT;2006;73.4
LUT;2007;60.2
LUT;2008;52.1
LUT;2009;46.9
LUT;2010;62.5
LUT;2011;38.1
LUT;2012;46.8
LUT;2013;49.8
LUT;2014;78.0
LUT;2015;58.9
LUT;2016;50.0
LUT;2017;73.6
LUT;2018;77.2
LUT;2019;51.2
LUT;2020;51.1
