 

stn;time;rre150yx
DLFRI;1947;39.3
DLFRI;1948;35.0
DLFRI;1949;32.0
DLFRI;1950;42.2
DLFRI;1951;30.0
DLFRI;1952;32.1
DLFRI;1953;83.1
DLFRI;1954;56.5
DLFRI;1955;66.2
DLFRI;1956;36.6
DLFRI;1957;48.6
DLFRI;1958;30.0
DLFRI;1959;79.8
DLFRI;1960;34.2
DLFRI;1961;40.8
DLFRI;1962;39.6
DLFRI;1963;36.7
DLFRI;1964;64.2
DLFRI;1965;34.2
DLFRI;1966;33.8
DLFRI;1967;43.3
DLFRI;1968;88.0
DLFRI;1969;45.5
DLFRI;1970;30.1
DLFRI;1971;37.9
DLFRI;1972;61.3
DLFRI;1973;61.4
DLFRI;1974;27.6
DLFRI;1975;101.9
DLFRI;1976;47.1
DLFRI;1977;37.7
DLFRI;1978;77.8
DLFRI;1979;48.0
