 

stn;time;tre200y0
KLO;1951;9.0
KLO;1952;9.1
KLO;1953;8.8
KLO;1954;8.2
KLO;1955;8.3
KLO;1956;7.2
KLO;1957;8.6
KLO;1958;8.9
KLO;1959;9.3
KLO;1960;8.8
KLO;1961;9.5
KLO;1962;7.8
KLO;1963;7.5
KLO;1964;8.7
KLO;1965;7.9
KLO;1966;8.9
KLO;1967;8.9
KLO;1968;8.6
KLO;1969;8.2
KLO;1970;8.3
KLO;1971;8.3
KLO;1972;8.0
KLO;1973;8.3
KLO;1974;9.1
KLO;1975;8.9
KLO;1976;8.9
KLO;1977;9.2
KLO;1978;7.9
KLO;1979;8.5
KLO;1980;8.0
KLO;1981;8.6
KLO;1982;9.1
KLO;1983;9.3
KLO;1984;8.5
KLO;1985;8.2
KLO;1986;8.6
KLO;1987;8.6
KLO;1988;9.6
KLO;1989;9.5
KLO;1990;9.9
KLO;1991;9.0
KLO;1992;9.6
KLO;1993;9.4
KLO;1994;10.6
KLO;1995;9.3
KLO;1996;8.2
KLO;1997;9.4
KLO;1998;9.4
KLO;1999;9.4
KLO;2000;10.2
KLO;2001;9.5
KLO;2002;10.2
KLO;2003;10.0
KLO;2004;9.5
KLO;2005;9.3
KLO;2006;9.9
KLO;2007;10.3
KLO;2008;9.8
KLO;2009;9.8
KLO;2010;8.8
KLO;2011;10.4
KLO;2012;9.9
KLO;2013;9.4
KLO;2014;10.7
KLO;2015;10.5
KLO;2016;10.0
KLO;2017;10.2
KLO;2018;11.2
KLO;2019;10.5
KLO;2020;10.8
