 

stn;time;rre150y0
ABG;1961;1123.2
ABG;1962;1072.2
ABG;1963;1202.4
ABG;1964;800.6
ABG;1965;1576.5
ABG;1966;1234.9
ABG;1967;1247.5
ABG;1968;1400.3
ABG;1969;1218.0
ABG;1970;1534.1
ABG;1971;909.3
ABG;1972;849.4
ABG;1973;932.9
ABG;1974;1227.5
ABG;1975;1070.0
ABG;1976;846.6
ABG;1977;1480.6
ABG;1978;1303.0
ABG;1979;1356.1
ABG;1980;1340.7
ABG;1981;1485.8
ABG;1982;1366.1
ABG;1983;1457.9
ABG;1984;1187.3
ABG;1985;1160.5
ABG;1986;1269.6
ABG;1987;1463.0
ABG;1988;1547.6
ABG;1989;886.4
ABG;1990;1400.7
ABG;1991;1167.2
ABG;1992;1401.0
ABG;1993;1399.9
ABG;1994;1298.3
ABG;1995;1508.5
ABG;1996;1270.5
ABG;1997;1295.5
ABG;1998;1170.7
ABG;1999;1689.7
ABG;2000;1358.1
ABG;2001;1688.3
ABG;2002;1564.2
ABG;2003;971.8
ABG;2004;1406.1
ABG;2005;1102.6
ABG;2006;1262.8
ABG;2007;1523.3
ABG;2008;1206.1
ABG;2009;1025.7
ABG;2010;988.0
ABG;2011;973.4
ABG;2012;1537.5
ABG;2013;1423.2
ABG;2014;1299.2
ABG;2015;1120.7
ABG;2016;1395.5
ABG;2017;1071.3
ABG;2018;1301.3
ABG;2019;1310.0
ABG;2020;1110.5
