 

stn;time;rzz150yx
GECRN;1999;7.1
GECRN;2000;5.2
GECRN;2001;12.8
GECRN;2002;13.0
GECRN;2003;9.4
GECRN;2004;14.2
GECRN;2005;14.9
GECRN;2006;9.8
GECRN;2007;9.4
GECRN;2008;9.6
GECRN;2009;5.8
GECRN;2010;7.0
GECRN;2011;5.3
GECRN;2012;8.4
GECRN;2013;10.7
GECRN;2014;7.2
GECRN;2015;5.4
GECRN;2016;5.8
GECRN;2017;6.7
GECRN;2018;6.1
GECRN;2019;5.7
GECRN;2020;5.5
