 

stn;time;rzz150mx
BIZ;201609;1.4
BIZ;201610;3.4
BIZ;201611;1.0
BIZ;201612;1.2
BIZ;201701;0.8
BIZ;201702;0.8
BIZ;201703;1.3
BIZ;201704;6.2
BIZ;201705;1.9
BIZ;201706;7.0
BIZ;201707;10.9
BIZ;201708;7.4
BIZ;201709;2.2
BIZ;201710;2.4
BIZ;201711;1.7
BIZ;201712;2.0
BIZ;201801;1.9
BIZ;201802;1.0
BIZ;201803;1.2
BIZ;201804;2.9
BIZ;201805;3.7
BIZ;201806;5.9
BIZ;201807;8.8
BIZ;201808;9.0
BIZ;201809;4.5
BIZ;201810;1.3
BIZ;201811;0.3
BIZ;201812;2.7
BIZ;201901;1.0
BIZ;201902;1.2
BIZ;201903;1.2
BIZ;201904;2.2
BIZ;201905;2.0
BIZ;201906;5.2
BIZ;201907;9.1
BIZ;201908;8.3
BIZ;201909;3.7
BIZ;201910;2.7
BIZ;201911;1.0
BIZ;201912;1.1
BIZ;202001;1.1
BIZ;202002;2.3
BIZ;202003;0.9
BIZ;202004;1.4
BIZ;202005;2.1
BIZ;202006;6.4
BIZ;202007;2.3
BIZ;202008;6.3
BIZ;202009;2.2
BIZ;202010;2.1
BIZ;202011;0.4
BIZ;202012;0.8
BIZ;202101;1.2
BIZ;202102;0.9
BIZ;202103;1.3
