 

stn;time;rs1000y0
VIO;1930;0
VIO;1931;1
VIO;1932;0
VIO;1933;0
VIO;1934;0
VIO;1935;1
VIO;1936;0
VIO;1937;0
VIO;1938;0
VIO;1939;0
VIO;1940;0
VIO;1941;0
VIO;1942;2
VIO;1943;0
VIO;1944;0
VIO;1945;0
VIO;1946;0
VIO;1947;0
VIO;1948;0
VIO;1949;0
VIO;1950;0
VIO;1951;1
VIO;1952;0
VIO;1953;1
VIO;1954;1
VIO;1955;0
VIO;1956;1
VIO;1957;0
VIO;1958;0
VIO;1959;0
VIO;1960;1
VIO;1961;0
VIO;1962;0
VIO;1963;0
VIO;1964;0
VIO;1965;0
VIO;1966;0
VIO;1967;0
VIO;1968;0
VIO;1969;0
VIO;1970;0
VIO;1971;0
VIO;1972;0
VIO;1973;0
VIO;1974;0
VIO;1975;0
