 

stn;time;fklnd3m0
IYGRE;200401;8
IYGRE;200402;3
IYGRE;200403;1
IYGRE;200404;0
IYGRE;200405;0
IYGRE;200406;0
IYGRE;200407;1
IYGRE;200408;0
IYGRE;200409;0
IYGRE;200410;2
IYGRE;200411;3
IYGRE;200412;3
IYGRE;200501;3
IYGRE;200502;3
IYGRE;200503;1
IYGRE;200504;0
IYGRE;200505;0
IYGRE;200506;0
IYGRE;200507;0
IYGRE;200508;0
IYGRE;200509;0
IYGRE;200510;0
IYGRE;200511;0
IYGRE;200512;2
IYGRE;200601;1
IYGRE;200602;3
IYGRE;200603;1
IYGRE;200604;1
IYGRE;200605;0
IYGRE;200606;0
IYGRE;200607;0
IYGRE;200608;0
IYGRE;200609;0
IYGRE;200610;0
IYGRE;200611;0
