 

stn;time;hns000y0
SRS;1966;287
SRS;1967;183
SRS;1968;437
SRS;1969;207
SRS;1970;345
SRS;1971;205
SRS;1972;82
SRS;1973;350
SRS;1974;314
SRS;1975;237
SRS;1976;183
SRS;1977;196
SRS;1978;293
SRS;1979;286
SRS;1980;241
SRS;1981;511
SRS;1982;247
SRS;1983;149
SRS;1984;199
SRS;1985;145
SRS;1986;338
SRS;1987;135
SRS;1988;236
SRS;1989;36
SRS;1990;181
