 

stn;time;rre150y0
GIN;1901;1111.6
GIN;1902;1295.7
GIN;1903;1094.2
GIN;1904;1087.7
GIN;1905;1370.5
GIN;1906;1093.3
GIN;1907;1091.3
GIN;1908;998.0
GIN;1909;1086.3
GIN;1910;1613.5
GIN;1911;800.4
GIN;1912;1228.9
GIN;1913;1109.4
GIN;1914;1172.2
GIN;1915;1193.7
GIN;1916;1318.5
GIN;1917;1300.0
GIN;1918;1200.7
GIN;1919;1287.7
GIN;1920;900.0
GIN;1921;864.2
GIN;1922;1470.9
GIN;1923;1119.0
GIN;1924;1274.8
GIN;1925;1076.1
GIN;1926;1175.8
GIN;1927;1357.6
GIN;1928;1211.8
GIN;1929;944.2
GIN;1930;1462.9
GIN;1931;1316.9
GIN;1932;1201.1
GIN;1933;1236.2
GIN;1934;1099.8
GIN;1935;1312.0
GIN;1936;1216.3
GIN;1937;1096.3
GIN;1938;1293.8
GIN;1939;1582.9
GIN;1940;1506.5
GIN;1941;1159.4
GIN;1942;1125.8
GIN;1943;878.0
GIN;1944;1271.4
GIN;1945;1136.2
GIN;1946;1102.3
GIN;1947;974.7
GIN;1948;1163.1
GIN;1949;798.4
GIN;1950;1228.1
GIN;1951;1280.5
GIN;1952;1376.2
GIN;1953;1140.4
GIN;1954;1258.3
GIN;1955;1291.7
GIN;1956;1248.6
GIN;1957;1176.1
GIN;1958;1476.9
GIN;1959;1091.5
GIN;1960;1455.3
GIN;1961;1099.4
GIN;1962;1072.8
GIN;1963;1136.8
GIN;1964;1024.1
GIN;1965;1618.4
GIN;1966;1408.0
GIN;1967;1130.6
GIN;1968;1325.9
GIN;1969;1114.4
GIN;1970;1571.5
GIN;1971;1054.9
GIN;1972;1131.9
GIN;1973;1157.4
GIN;1974;1439.4
GIN;1975;1442.7
GIN;1976;1190.8
GIN;1977;1236.1
GIN;1978;1463.4
GIN;1979;1512.3
GIN;1980;1476.8
GIN;1981;1843.1
GIN;1982;1474.2
GIN;1983;1351.5
GIN;1984;1422.3
GIN;1985;1200.1
GIN;1986;1493.3
GIN;1987;1414.0
GIN;1988;1474.9
GIN;1989;1239.3
GIN;1990;1288.6
GIN;1991;1159.7
GIN;1992;1376.4
GIN;1993;1331.8
GIN;1994;1395.7
GIN;1995;1541.9
GIN;1996;1048.9
GIN;1997;1000.4
GIN;1998;1167.0
GIN;1999;1669.8
GIN;2000;1350.3
GIN;2001;1569.0
GIN;2002;1427.8
GIN;2003;1039.4
GIN;2004;1124.1
GIN;2005;1197.5
GIN;2006;1223.5
GIN;2007;1292.4
GIN;2008;1208.8
GIN;2009;1240.9
GIN;2010;1394.0
GIN;2011;1206.5
GIN;2012;1443.9
GIN;2013;1391.0
GIN;2014;1397.9
GIN;2015;1095.3
GIN;2016;1542.0
GIN;2017;1333.1
GIN;2018;932.0
GIN;2019;1329.1
GIN;2020;1205.2
