 

stn;time;rre150yx
WID;1961;31.8
WID;1962;39.6
WID;1963;50.3
WID;1964;48.3
WID;1965;65.4
WID;1966;48.2
WID;1967;41.3
WID;1968;55.7
WID;1969;54.3
WID;1970;46.3
WID;1971;75.2
WID;1972;52.2
WID;1973;48.9
WID;1974;54.2
WID;1975;63.6
WID;1976;50.2
WID;1977;83.2
WID;1978;70.8
WID;1979;72.4
WID;1980;41.6
WID;1981;63.8
WID;1982;71.2
WID;1983;85.6
WID;1984;98.9
WID;1985;69.1
WID;1986;57.1
WID;1987;61.1
WID;1988;45.8
WID;1989;41.5
WID;1990;44.3
WID;1991;68.7
WID;1992;47.7
WID;1993;74.4
WID;1994;40.0
WID;1995;36.5
WID;1996;44.7
WID;1997;42.6
WID;1998;47.4
WID;1999;82.7
WID;2000;50.5
WID;2001;55.2
WID;2002;75.6
WID;2003;34.1
WID;2004;47.1
WID;2005;49.4
WID;2006;32.2
WID;2007;67.1
WID;2008;40.0
WID;2009;76.4
WID;2010;55.5
WID;2011;42.2
WID;2012;55.4
WID;2013;85.8
WID;2014;69.8
WID;2015;55.0
