 

stn;time;rre150y0
RUE;1983;890.7
RUE;1984;899.3
RUE;1985;809.0
RUE;1986;1085.4
RUE;1987;1127.8
RUE;1988;1007.9
RUE;1989;818.2
RUE;1990;1156.8
RUE;1991;913.9
RUE;1992;1059.4
RUE;1993;952.5
RUE;1994;1142.4
RUE;1995;1190.6
RUE;1996;987.9
RUE;1997;869.9
RUE;1998;1001.9
RUE;1999;1290.4
RUE;2000;926.1
RUE;2001;1334.2
RUE;2002;1162.2
RUE;2003;623.6
RUE;2004;898.3
RUE;2005;841.2
RUE;2006;1178.7
RUE;2007;1094.5
RUE;2008;847.1
RUE;2009;862.3
RUE;2010;870.4
RUE;2011;745.1
RUE;2012;1206.6
RUE;2013;1035.1
RUE;2014;1004.0
RUE;2015;759.8
RUE;2016;1056.3
RUE;2017;914.0
RUE;2018;859.3
RUE;2019;817.3
RUE;2020;826.3
