 

stn;time;rre150yx
DLBAB;1985;44.8
DLBAB;1986;59.8
DLBAB;1987;30.6
DLBAB;1988;41.9
DLBAB;1989;46.0
DLBAB;1990;45.2
DLBAB;1991;58.5
DLBAB;1992;60.2
DLBAB;1993;46.8
DLBAB;1994;57.2
DLBAB;1995;75.8
DLBAB;1996;33.0
DLBAB;1997;83.0
DLBAB;1998;131.3
DLBAB;1999;55.7
DLBAB;2000;65.8
DLBAB;2001;71.4
DLBAB;2002;59.9
DLBAB;2003;41.4
DLBAB;2004;56.7
DLBAB;2005;40.6
DLBAB;2006;48.3
DLBAB;2007;55.7
DLBAB;2008;35.9
DLBAB;2009;54.6
DLBAB;2010;47.3
DLBAB;2011;53.8
DLBAB;2012;41.3
DLBAB;2013;56.7
DLBAB;2014;50.8
DLBAB;2015;73.4
DLBAB;2016;37.8
DLBAB;2017;63.3
DLBAB;2018;53.9
DLBAB;2019;40.7
DLBAB;2020;63.3
