 

stn;time;breclod0
MSK;20130214;0
MSK;20130215;0
MSK;20130216;0
MSK;20130217;0
MSK;20130218;0
MSK;20130219;0
MSK;20130220;0
MSK;20130221;0
MSK;20130222;0
MSK;20130223;0
MSK;20130224;0
MSK;20130225;0
MSK;20130226;0
MSK;20130227;0
MSK;20130228;0
MSK;20130301;0
MSK;20130302;0
MSK;20130303;0
MSK;20130304;0
MSK;20130305;0
MSK;20130306;0
MSK;20130307;0
MSK;20130308;0
MSK;20130309;0
MSK;20130310;0
MSK;20130311;0
MSK;20130312;0
MSK;20130313;0
MSK;20130314;0
MSK;20130315;0
MSK;20130316;0
MSK;20130317;0
MSK;20130318;0
MSK;20130319;0
MSK;20130320;0
MSK;20130321;0
MSK;20130322;0
MSK;20130323;0
MSK;20130324;0
MSK;20130325;0
MSK;20130326;0
MSK;20130327;0
MSK;20130328;0
MSK;20130329;0
MSK;20130330;0
MSK;20130331;0
MSK;20130401;0
MSK;20130402;0
MSK;20130403;0
MSK;20130404;0
MSK;20130405;0
MSK;20130406;0
MSK;20130407;0
MSK;20130408;0
MSK;20130409;0
MSK;20130410;0
MSK;20130411;0
MSK;20130412;0
MSK;20130413;0
MSK;20130414;0
MSK;20130415;0
MSK;20130416;0
MSK;20130417;0
MSK;20130418;0
MSK;20130419;0
MSK;20130420;0
MSK;20130421;0
MSK;20130422;0
MSK;20130423;0
MSK;20130424;0
MSK;20130425;0
MSK;20130426;0
MSK;20130427;0
MSK;20130428;0
MSK;20130429;0
MSK;20130430;0
MSK;20130501;0
MSK;20130502;0
MSK;20130503;0
MSK;20130504;0
MSK;20130505;0
MSK;20130506;0
MSK;20130507;0
MSK;20130508;0
MSK;20130509;0
MSK;20130510;0
MSK;20130511;0
MSK;20130512;0
MSK;20130513;0
MSK;20130514;0
MSK;20130515;0
MSK;20130516;0
MSK;20130517;0
MSK;20130518;0
MSK;20130519;0
MSK;20130520;0
MSK;20130521;0
MSK;20130522;0
MSK;20130523;0
MSK;20130524;0
MSK;20130525;0
MSK;20130526;0
MSK;20130527;0
MSK;20130528;0
MSK;20130529;0
MSK;20130530;0
MSK;20130531;0
MSK;20130601;0
MSK;20130602;0
MSK;20130603;0
MSK;20130604;0
MSK;20130605;0
MSK;20130606;0
MSK;20130607;0
MSK;20130608;0
MSK;20130609;1
MSK;20130610;0
MSK;20130611;0
MSK;20130612;0
MSK;20130613;0
MSK;20130614;0
MSK;20130615;0
MSK;20130616;0
MSK;20130617;0
MSK;20130618;0
MSK;20130619;0
MSK;20130620;5
MSK;20130621;0
MSK;20130622;0
MSK;20130623;0
MSK;20130624;0
MSK;20130625;0
MSK;20130626;0
MSK;20130627;0
MSK;20130628;0
MSK;20130629;0
MSK;20130630;0
MSK;20130701;0
MSK;20130702;0
MSK;20130703;0
MSK;20130704;0
MSK;20130705;0
MSK;20130706;0
MSK;20130707;0
MSK;20130708;0
MSK;20130709;0
MSK;20130710;0
MSK;20130711;0
MSK;20130712;0
MSK;20130713;0
MSK;20130714;0
MSK;20130715;0
MSK;20130716;0
MSK;20130717;0
MSK;20130718;1
MSK;20130719;0
MSK;20130720;0
MSK;20130721;0
MSK;20130722;0
MSK;20130723;0
MSK;20130724;0
MSK;20130725;0
MSK;20130726;0
MSK;20130727;0
MSK;20130728;1
MSK;20130729;0
MSK;20130730;0
MSK;20130731;0
MSK;20130801;0
MSK;20130802;0
MSK;20130803;0
MSK;20130804;1
MSK;20130805;0
MSK;20130806;14
MSK;20130807;0
MSK;20130808;0
MSK;20130809;0
MSK;20130810;0
MSK;20130811;0
MSK;20130812;0
MSK;20130813;0
MSK;20130814;0
MSK;20130815;0
MSK;20130816;0
MSK;20130817;0
MSK;20130818;0
MSK;20130819;0
MSK;20130820;0
MSK;20130821;0
MSK;20130822;0
MSK;20130823;0
MSK;20130824;0
MSK;20130825;0
MSK;20130826;0
MSK;20130827;0
MSK;20130828;0
MSK;20130829;0
MSK;20130830;0
MSK;20130831;0
MSK;20130901;0
MSK;20130902;0
MSK;20130903;0
MSK;20130904;0
MSK;20130905;0
MSK;20130906;0
MSK;20130907;2
MSK;20130908;0
MSK;20130909;0
MSK;20130910;0
MSK;20130911;0
MSK;20130912;0
MSK;20130913;0
MSK;20130914;0
MSK;20130915;0
MSK;20130916;0
MSK;20130917;0
MSK;20130918;0
MSK;20130919;0
MSK;20130920;0
MSK;20130921;0
MSK;20130922;0
MSK;20130923;0
MSK;20130924;0
MSK;20130925;0
MSK;20130926;0
MSK;20130927;0
MSK;20130928;0
MSK;20130929;0
MSK;20130930;0
MSK;20131001;0
MSK;20131002;0
MSK;20131003;0
MSK;20131004;0
MSK;20131005;0
MSK;20131006;0
MSK;20131007;0
MSK;20131008;0
MSK;20131009;0
MSK;20131010;0
MSK;20131011;0
MSK;20131012;0
MSK;20131013;0
MSK;20131014;0
MSK;20131015;0
MSK;20131016;0
MSK;20131017;0
MSK;20131018;0
MSK;20131019;0
MSK;20131020;0
MSK;20131021;0
MSK;20131022;0
MSK;20131023;0
MSK;20131024;0
MSK;20131025;0
MSK;20131026;0
MSK;20131027;0
MSK;20131028;0
MSK;20131029;0
MSK;20131030;0
MSK;20131031;0
MSK;20131101;0
MSK;20131102;0
MSK;20131103;0
MSK;20131104;0
MSK;20131105;0
MSK;20131106;0
MSK;20131107;0
MSK;20131108;0
MSK;20131109;0
MSK;20131110;0
MSK;20131111;0
MSK;20131112;0
MSK;20131113;0
MSK;20131114;0
MSK;20131115;0
MSK;20131116;0
MSK;20131117;0
MSK;20131118;0
MSK;20131119;0
MSK;20131120;0
MSK;20131121;0
MSK;20131122;0
MSK;20131123;0
MSK;20131124;0
MSK;20131125;0
MSK;20131126;0
MSK;20131127;0
MSK;20131128;0
MSK;20131129;0
MSK;20131130;0
MSK;20131201;0
MSK;20131202;0
MSK;20131203;0
MSK;20131204;0
MSK;20131205;0
MSK;20131206;0
MSK;20131207;0
MSK;20131208;0
MSK;20131209;0
MSK;20131210;0
MSK;20131211;0
MSK;20131212;0
MSK;20131213;0
MSK;20131214;0
MSK;20131215;0
MSK;20131216;0
MSK;20131217;0
MSK;20131218;0
MSK;20131219;0
MSK;20131220;0
MSK;20131221;0
MSK;20131222;0
MSK;20131223;0
MSK;20131224;0
MSK;20131225;0
MSK;20131226;0
MSK;20131227;0
MSK;20131228;0
MSK;20131229;0
MSK;20131230;0
MSK;20131231;0
MSK;20140101;0
MSK;20140102;0
MSK;20140103;0
MSK;20140104;0
MSK;20140105;0
MSK;20140106;0
MSK;20140107;0
MSK;20140108;0
MSK;20140109;0
MSK;20140110;0
MSK;20140111;0
MSK;20140112;0
MSK;20140113;0
MSK;20140114;0
MSK;20140115;0
MSK;20140116;0
MSK;20140117;0
MSK;20140118;0
MSK;20140119;1
MSK;20140120;0
MSK;20140121;0
MSK;20140122;0
MSK;20140123;0
MSK;20140124;0
MSK;20140125;0
MSK;20140126;0
MSK;20140127;0
MSK;20140128;0
MSK;20140129;0
MSK;20140130;0
MSK;20140131;0
MSK;20140201;0
MSK;20140202;0
MSK;20140203;0
MSK;20140204;0
MSK;20140205;0
MSK;20140206;0
MSK;20140207;0
MSK;20140208;0
MSK;20140209;0
MSK;20140210;0
MSK;20140211;0
MSK;20140212;0
MSK;20140213;0
MSK;20140214;0
MSK;20140215;0
MSK;20140216;0
MSK;20140217;0
MSK;20140218;0
MSK;20140219;0
MSK;20140220;0
MSK;20140221;0
MSK;20140222;0
MSK;20140223;0
MSK;20140224;0
MSK;20140225;0
MSK;20140226;0
MSK;20140227;0
MSK;20140228;0
MSK;20140301;0
MSK;20140302;0
MSK;20140303;0
MSK;20140304;0
MSK;20140305;0
MSK;20140306;0
MSK;20140307;0
MSK;20140308;0
MSK;20140309;0
MSK;20140310;0
MSK;20140311;0
MSK;20140312;0
MSK;20140313;0
MSK;20140314;0
MSK;20140315;0
MSK;20140316;0
MSK;20140317;0
MSK;20140318;0
MSK;20140319;0
MSK;20140320;0
MSK;20140321;0
MSK;20140322;0
MSK;20140323;0
MSK;20140324;0
MSK;20140325;0
MSK;20140326;0
MSK;20140327;0
MSK;20140328;0
MSK;20140329;0
MSK;20140330;0
MSK;20140331;0
MSK;20140401;0
MSK;20140402;0
MSK;20140403;0
MSK;20140404;0
MSK;20140405;0
MSK;20140406;0
MSK;20140407;0
MSK;20140408;0
MSK;20140409;0
MSK;20140410;0
MSK;20140411;0
MSK;20140412;0
MSK;20140413;0
MSK;20140414;0
MSK;20140415;0
MSK;20140416;0
MSK;20140417;0
MSK;20140418;0
MSK;20140419;0
MSK;20140420;0
MSK;20140421;0
MSK;20140422;0
MSK;20140423;0
MSK;20140424;0
MSK;20140425;0
MSK;20140426;0
MSK;20140427;0
MSK;20140428;0
MSK;20140429;0
MSK;20140430;0
MSK;20140501;0
MSK;20140502;0
MSK;20140503;0
MSK;20140504;0
MSK;20140505;0
MSK;20140506;0
MSK;20140507;0
MSK;20140508;0
MSK;20140509;0
MSK;20140510;0
MSK;20140511;0
MSK;20140512;0
MSK;20140513;0
MSK;20140514;0
MSK;20140515;0
MSK;20140516;0
MSK;20140517;0
MSK;20140518;0
MSK;20140519;2
MSK;20140520;0
MSK;20140521;0
MSK;20140522;0
MSK;20140523;0
MSK;20140524;0
MSK;20140525;20
MSK;20140526;0
MSK;20140527;0
MSK;20140528;0
MSK;20140529;0
MSK;20140530;0
MSK;20140531;0
MSK;20140601;0
