 

stn;time;rzz150mx
DLALM;201610;1.8
DLALM;201611;0.9
DLALM;201612;0.9
DLALM;201701;0.7
DLALM;201702;1.1
DLALM;201703;1.1
DLALM;201704;2.8
DLALM;201705;1.5
DLALM;201706;2.5
DLALM;201707;3.7
DLALM;201708;12.4
DLALM;201709;3.5
DLALM;201710;1.4
DLALM;201711;1.8
DLALM;201712;1.0
DLALM;201801;1.0
DLALM;201802;-
DLALM;201803;0.7
DLALM;201804;2.4
DLALM;201805;7.8
DLALM;201806;9.8
DLALM;201807;11.6
DLALM;201808;3.7
DLALM;201809;2.7
DLALM;201810;0.7
DLALM;201811;0.4
DLALM;201812;4.9
DLALM;201901;1.7
DLALM;201902;1.0
DLALM;201903;-
DLALM;201904;0.6
DLALM;201905;6.4
DLALM;201906;8.5
DLALM;201907;9.2
DLALM;201908;4.1
DLALM;201909;1.0
DLALM;201910;1.3
DLALM;201911;1.9
DLALM;201912;1.5
DLALM;202001;1.1
DLALM;202002;2.3
DLALM;202003;2.4
DLALM;202004;1.0
DLALM;202005;3.4
DLALM;202006;4.6
DLALM;202007;7.1
DLALM;202008;6.8
DLALM;202009;3.8
DLALM;202010;1.5
DLALM;202011;0.8
DLALM;202012;1.1
DLALM;202101;0.8
DLALM;202102;0.8
DLALM;202103;1.0
