 

stn;time;rhs150d0
THS;19470325;0.4
THS;19470326;0.0
THS;19470327;0.0
THS;19470328;0.0
THS;19470329;39.9
THS;19470330;2.4
THS;19470331;0.2
THS;19470401;0.0
THS;19470402;0.5
THS;19470403;1.8
THS;19470404;2.8
THS;19470405;0.0
THS;19470406;0.0
THS;19470407;0.0
THS;19470408;1.8
THS;19470409;0.1
THS;19470410;0.0
THS;19470411;0.0
THS;19470412;0.0
THS;19470413;0.0
THS;19470414;0.0
THS;19470415;0.0
THS;19470416;0.0
THS;19470417;0.0
THS;19470418;0.0
THS;19470419;0.0
THS;19470420;0.0
THS;19470421;0.0
THS;19470422;10.0
THS;19470423;1.8
THS;19470424;0.0
THS;19470425;0.0
THS;19470426;0.0
THS;19470427;0.0
THS;19470428;1.9
THS;19470429;0.0
THS;19470430;0.0
THS;19470501;3.3
THS;19470502;3.6
THS;19470503;5.2
THS;19470504;12.8
THS;19470505;18.2
THS;19470506;0.0
THS;19470507;0.0
THS;19470508;0.0
THS;19470509;0.0
THS;19470510;12.8
THS;19470511;0.0
THS;19470512;0.0
THS;19470513;0.0
THS;19470514;0.0
THS;19470515;5.1
THS;19470516;1.2
THS;19470517;0.0
THS;19470518;1.4
THS;19470519;3.1
THS;19470520;6.6
THS;19470521;3.5
THS;19470522;2.1
THS;19470523;0.0
THS;19470524;0.0
THS;19470525;0.0
THS;19470526;0.0
THS;19470527;2.7
THS;19470528;0.0
THS;19470529;0.0
THS;19470530;0.0
THS;19470531;2.5
THS;19470601;0.0
THS;19470602;0.0
THS;19470603;0.0
THS;19470604;0.0
THS;19470605;1.4
THS;19470606;28.2
THS;19470607;0.0
THS;19470608;0.0
THS;19470609;2.0
THS;19470610;0.0
THS;19470611;0.0
THS;19470612;6.4
THS;19470613;20.0
THS;19470614;0.0
THS;19470615;6.5
THS;19470616;0.0
THS;19470617;0.0
THS;19470618;0.0
THS;19470619;8.8
THS;19470620;0.0
THS;19470621;1.9
THS;19470622;27.2
THS;19470623;0.0
THS;19470624;0.0
THS;19470625;0.0
THS;19470626;0.0
THS;19470627;0.0
THS;19470628;0.0
THS;19470629;0.0
THS;19470630;0.0
THS;19470701;18.3
THS;19470702;6.6
THS;19470703;0.0
THS;19470704;1.2
THS;19470705;0.0
THS;19470706;0.0
THS;19470707;11.2
THS;19470708;41.7
THS;19470709;9.7
THS;19470710;0.5
THS;19470711;1.3
THS;19470712;0.0
THS;19470713;0.0
THS;19470714;0.0
THS;19470715;0.0
THS;19470716;2.8
THS;19470717;9.2
THS;19470718;14.8
THS;19470719;5.8
THS;19470720;9.3
THS;19470721;0.0
THS;19470722;0.0
THS;19470723;0.0
THS;19470724;0.0
THS;19470725;0.0
THS;19470726;0.0
THS;19470727;0.0
THS;19470728;0.0
THS;19470729;0.0
THS;19470730;0.0
THS;19470731;0.0
THS;19470801;0.0
THS;19470802;0.0
THS;19470803;0.0
THS;19470804;17.6
THS;19470805;27.4
THS;19470806;0.0
THS;19470807;1.3
THS;19470808;0.0
THS;19470809;0.0
THS;19470810;9.4
THS;19470811;1.2
THS;19470812;0.0
THS;19470813;0.0
THS;19470814;7.3
THS;19470815;0.0
THS;19470816;6.5
THS;19470817;2.2
THS;19470818;0.0
THS;19470819;0.0
THS;19470820;0.0
THS;19470821;0.0
THS;19470822;0.0
THS;19470823;0.0
THS;19470824;0.0
THS;19470825;0.0
THS;19470826;0.0
THS;19470827;0.0
THS;19470828;0.0
THS;19470829;0.0
THS;19470830;0.0
THS;19470831;0.0
THS;19470901;0.0
THS;19470902;0.0
THS;19470903;0.0
THS;19470904;0.0
THS;19470905;0.0
THS;19470906;0.0
THS;19470907;0.0
THS;19470908;0.0
THS;19470909;0.0
THS;19470910;0.0
THS;19470911;0.0
THS;19470912;0.0
THS;19470913;0.0
THS;19470914;0.0
THS;19470915;0.0
THS;19470916;0.0
THS;19470917;0.0
THS;19470918;0.0
THS;19470919;0.0
THS;19470920;0.0
THS;19470921;2.1
THS;19470922;0.0
THS;19470923;8.3
THS;19470924;31.2
THS;19470925;1.9
THS;19470926;7.6
THS;19470927;0.0
THS;19470928;0.0
THS;19470929;0.0
THS;19470930;0.0
THS;19471001;0.0
THS;19471002;0.0
THS;19471003;0.0
THS;19471004;0.0
THS;19471005;0.0
THS;19471006;0.0
THS;19471007;0.0
THS;19471008;0.0
THS;19471009;0.0
THS;19471010;0.0
THS;19471011;0.0
THS;19471012;0.0
THS;19471013;0.0
THS;19471014;0.0
THS;19471015;0.0
THS;19471016;0.0
THS;19471017;0.0
THS;19471018;0.0
THS;19471019;0.0
THS;19471020;0.0
THS;19471021;0.0
THS;19471022;0.0
THS;19471023;0.0
THS;19471024;0.0
THS;19471025;0.0
THS;19471026;0.0
THS;19471027;0.0
THS;19471028;0.0
THS;19471029;0.0
THS;19471030;0.0
THS;19471031;5.6
THS;19471101;5.5
THS;19471102;0.0
THS;19471103;6.7
THS;19471104;0.0
THS;19471105;0.0
THS;19471106;0.0
THS;19471107;0.0
THS;19471108;0.0
THS;19471109;0.0
THS;19471110;26.7
THS;19471111;3.8
THS;19471112;0.0
THS;19471113;0.0
THS;19471114;0.0
THS;19471115;0.0
THS;19471116;0.0
THS;19471117;0.0
THS;19471118;11.4
THS;19471119;1.8
THS;19471120;0.0
THS;19471121;0.0
THS;19471122;0.0
THS;19471123;4.5
THS;19471124;0.4
THS;19471125;8.7
THS;19471126;0.0
THS;19471127;0.0
THS;19471128;32.3
THS;19471129;9.5
THS;19471130;0.0
THS;19471201;11.8
THS;19471202;0.0
THS;19471203;0.0
THS;19471204;3.8
THS;19471205;0.0
THS;19471206;0.4
THS;19471207;1.2
THS;19471208;1.0
THS;19471209;1.0
THS;19471210;0.0
THS;19471211;0.0
THS;19471212;0.0
THS;19471213;0.4
THS;19471214;0.0
THS;19471215;1.6
THS;19471216;1.9
THS;19471217;5.2
THS;19471218;0.5
THS;19471219;4.3
THS;19471220;1.1
THS;19471221;9.8
THS;19471222;4.1
THS;19471223;1.0
THS;19471224;0.0
THS;19471225;0.0
THS;19471226;5.4
THS;19471227;3.3
THS;19471228;0.1
THS;19471229;2.9
THS;19471230;0.0
THS;19471231;1.1
THS;19480101;7.6
THS;19480102;9.1
THS;19480103;0.0
THS;19480104;0.0
THS;19480105;2.0
THS;19480106;0.0
THS;19480107;2.7
THS;19480108;1.1
THS;19480109;0.0
THS;19480110;0.0
THS;19480111;0.0
THS;19480112;2.7
THS;19480113;0.0
THS;19480114;0.0
THS;19480115;13.9
THS;19480116;0.0
THS;19480117;0.0
THS;19480118;0.9
THS;19480119;1.4
THS;19480120;2.7
THS;19480121;0.5
THS;19480122;0.0
THS;19480123;0.4
THS;19480124;1.8
THS;19480125;0.0
THS;19480126;0.0
THS;19480127;9.2
THS;19480128;0.0
THS;19480129;0.9
THS;19480130;0.0
THS;19480131;0.9
THS;19480201;1.9
THS;19480202;0.0
THS;19480203;1.8
THS;19480204;0.9
THS;19480205;0.0
THS;19480206;6.3
THS;19480207;14.8
THS;19480208;7.9
THS;19480209;0.9
THS;19480210;2.0
THS;19480211;9.4
THS;19480212;6.5
THS;19480213;3.1
THS;19480214;0.9
THS;19480215;0.0
THS;19480216;1.8
THS;19480217;0.0
THS;19480218;0.0
THS;19480219;0.0
THS;19480220;0.9
THS;19480221;0.0
THS;19480222;2.7
THS;19480223;0.0
THS;19480224;0.0
THS;19480225;0.0
THS;19480226;0.0
THS;19480227;0.0
THS;19480228;0.0
THS;19480229;0.0
THS;19480301;0.0
THS;19480302;0.0
THS;19480303;0.0
THS;19480304;0.0
THS;19480305;0.0
THS;19480306;0.0
THS;19480307;0.0
THS;19480308;0.0
THS;19480309;0.0
THS;19480310;0.0
THS;19480311;0.0
THS;19480312;0.0
THS;19480313;0.0
THS;19480314;0.0
THS;19480315;0.0
THS;19480316;18.2
THS;19480317;8.6
THS;19480318;0.0
THS;19480319;0.0
THS;19480320;0.0
THS;19480321;0.0
THS;19480322;0.0
THS;19480323;0.0
THS;19480324;0.0
THS;19480325;0.0
THS;19480326;0.0
THS;19480327;0.0
THS;19480328;0.0
THS;19480329;0.0
THS;19480330;0.0
THS;19480331;0.0
THS;19480401;8.6
THS;19480402;0.0
THS;19480403;15.6
THS;19480404;0.0
THS;19480405;21.9
THS;19480406;0.0
THS;19480407;0.0
THS;19480408;2.6
THS;19480409;0.7
THS;19480410;0.0
THS;19480411;0.0
THS;19480412;0.0
THS;19480413;0.0
THS;19480414;0.0
THS;19480415;2.3
THS;19480416;0.0
THS;19480417;0.0
THS;19480418;0.0
THS;19480419;0.0
THS;19480420;0.0
THS;19480421;0.0
THS;19480422;0.0
THS;19480423;2.8
THS;19480424;0.0
THS;19480425;0.0
THS;19480426;0.0
THS;19480427;0.0
THS;19480428;0.0
THS;19480429;2.1
THS;19480430;4.6
THS;19480501;0.0
THS;19480502;0.0
THS;19480503;12.8
THS;19480504;4.6
THS;19480505;0.0
THS;19480506;3.7
THS;19480507;0.0
THS;19480508;0.0
THS;19480509;0.0
THS;19480510;2.3
THS;19480511;0.0
THS;19480512;0.3
THS;19480513;0.0
THS;19480514;0.3
THS;19480515;0.0
THS;19480516;0.0
THS;19480517;0.0
THS;19480518;0.0
THS;19480519;0.0
THS;19480520;0.0
THS;19480521;0.0
THS;19480522;0.0
THS;19480523;0.0
THS;19480524;0.0
THS;19480525;0.0
THS;19480526;1.9
THS;19480527;0.0
THS;19480528;2.9
THS;19480529;6.7
THS;19480530;0.0
THS;19480531;0.0
THS;19480601;12.0
THS;19480602;0.0
THS;19480603;12.7
THS;19480604;3.9
THS;19480605;0.0
THS;19480606;0.0
THS;19480607;0.0
THS;19480608;0.0
THS;19480609;0.0
THS;19480610;0.0
THS;19480611;9.2
THS;19480612;12.7
THS;19480613;0.0
THS;19480614;0.0
THS;19480615;0.0
THS;19480616;7.0
THS;19480617;2.0
THS;19480618;10.0
THS;19480619;48.0
THS;19480620;2.8
THS;19480621;0.0
THS;19480622;3.0
THS;19480623;3.8
THS;19480624;0.0
THS;19480625;3.6
THS;19480626;0.0
THS;19480627;0.0
THS;19480628;5.5
THS;19480629;3.8
THS;19480630;3.6
THS;19480701;4.0
THS;19480702;1.0
THS;19480703;0.1
THS;19480704;1.6
THS;19480705;9.1
THS;19480706;5.4
THS;19480707;3.8
THS;19480708;2.8
THS;19480709;3.9
THS;19480710;0.0
THS;19480711;0.0
THS;19480712;2.9
THS;19480713;0.0
THS;19480714;9.1
THS;19480715;18.3
THS;19480716;0.0
THS;19480717;0.0
THS;19480718;4.8
THS;19480719;0.0
THS;19480720;0.0
THS;19480721;0.0
THS;19480722;8.9
THS;19480723;5.5
THS;19480724;21.8
THS;19480725;0.0
THS;19480726;0.0
THS;19480727;0.0
THS;19480728;3.6
THS;19480729;2.8
THS;19480730;4.5
THS;19480731;0.0
THS;19480801;0.0
THS;19480802;1.4
THS;19480803;0.0
THS;19480804;14.0
THS;19480805;3.7
THS;19480806;2.9
THS;19480807;0.0
THS;19480808;27.2
THS;19480809;40.8
THS;19480810;9.4
THS;19480811;2.2
THS;19480812;22.4
THS;19480813;0.0
THS;19480814;0.0
THS;19480815;0.0
THS;19480816;0.0
THS;19480817;0.0
THS;19480818;6.1
THS;19480819;5.1
THS;19480820;5.5
THS;19480821;0.0
THS;19480822;0.0
THS;19480823;0.0
THS;19480824;0.0
THS;19480825;0.0
THS;19480826;0.0
THS;19480827;0.0
THS;19480828;3.2
THS;19480829;0.0
THS;19480830;0.0
THS;19480831;0.0
THS;19480901;0.0
THS;19480902;0.0
THS;19480903;8.2
THS;19480904;45.2
THS;19480905;0.5
THS;19480906;0.0
THS;19480907;0.0
THS;19480908;0.0
THS;19480909;0.0
THS;19480910;0.0
THS;19480911;1.0
THS;19480912;0.0
THS;19480913;12.0
THS;19480914;0.0
THS;19480915;0.0
THS;19480916;0.0
THS;19480917;0.0
THS;19480918;0.0
THS;19480919;0.0
THS;19480920;0.0
THS;19480921;0.8
THS;19480922;0.0
THS;19480923;0.0
THS;19480924;0.0
THS;19480925;0.0
THS;19480926;0.0
THS;19480927;0.0
THS;19480928;0.0
THS;19480929;4.8
THS;19480930;0.0
THS;19481001;0.0
THS;19481002;0.0
THS;19481003;0.0
THS;19481004;0.0
THS;19481005;23.8
THS;19481006;0.0
THS;19481007;0.0
THS;19481008;0.0
THS;19481009;0.0
THS;19481010;0.0
THS;19481011;0.0
THS;19481012;0.0
THS;19481013;0.0
THS;19481014;0.0
THS;19481015;0.0
THS;19481016;5.5
THS;19481017;0.0
THS;19481018;0.0
THS;19481019;11.9
THS;19481020;0.0
THS;19481021;0.0
THS;19481022;0.0
THS;19481023;0.0
THS;19481024;0.0
THS;19481025;0.0
THS;19481026;3.7
THS;19481027;4.7
THS;19481028;18.2
THS;19481029;0.0
THS;19481030;0.0
THS;19481031;10.3
THS;19481101;0.0
THS;19481102;0.0
THS;19481103;0.0
THS;19481104;0.0
THS;19481105;0.0
THS;19481106;0.0
THS;19481107;5.5
THS;19481108;0.0
THS;19481109;0.0
THS;19481110;0.0
THS;19481111;0.0
THS;19481112;0.0
THS;19481113;0.0
THS;19481114;0.0
THS;19481115;0.0
THS;19481116;9.2
THS;19481117;0.0
THS;19481118;0.0
THS;19481119;0.0
THS;19481120;0.0
THS;19481121;0.0
THS;19481122;0.0
THS;19481123;0.0
THS;19481124;0.0
THS;19481125;0.0
THS;19481126;0.0
THS;19481127;0.0
THS;19481128;0.0
THS;19481129;0.0
THS;19481130;0.0
THS;19481201;0.0
THS;19481202;0.0
THS;19481203;0.0
THS;19481204;3.8
THS;19481205;0.0
THS;19481206;0.0
THS;19481207;0.0
THS;19481208;0.0
THS;19481209;0.0
THS;19481210;0.0
THS;19481211;0.0
THS;19481212;0.0
THS;19481213;0.0
THS;19481214;0.0
THS;19481215;4.6
THS;19481216;0.0
THS;19481217;9.2
THS;19481218;0.0
THS;19481219;0.0
THS;19481220;0.0
THS;19481221;0.0
THS;19481222;0.0
THS;19481223;0.0
THS;19481224;0.0
THS;19481225;0.0
THS;19481226;0.0
THS;19481227;0.0
THS;19481228;0.0
THS;19481229;0.0
THS;19481230;0.0
THS;19481231;0.0
THS;19490101;2.8
THS;19490102;16.3
THS;19490103;0.0
THS;19490104;0.0
THS;19490105;0.0
THS;19490106;0.0
THS;19490107;0.0
THS;19490108;1.2
THS;19490109;5.8
THS;19490110;0.0
THS;19490111;0.0
THS;19490112;1.9
THS;19490113;0.5
THS;19490114;2.7
THS;19490115;9.0
THS;19490116;10.0
THS;19490117;1.8
THS;19490118;0.0
THS;19490119;0.0
THS;19490120;0.0
THS;19490121;2.3
THS;19490122;0.5
THS;19490123;0.0
THS;19490124;0.0
THS;19490125;0.0
THS;19490126;0.0
THS;19490127;0.0
THS;19490128;0.0
THS;19490129;0.0
THS;19490130;0.0
THS;19490131;0.9
THS;19490201;1.8
THS;19490202;0.0
THS;19490203;0.0
THS;19490204;0.0
THS;19490205;0.0
THS;19490206;0.0
THS;19490207;0.0
THS;19490208;0.0
THS;19490209;0.0
THS;19490210;0.0
THS;19490211;0.0
THS;19490212;0.0
THS;19490213;0.0
THS;19490214;0.0
THS;19490215;0.0
THS;19490216;0.0
THS;19490217;0.0
THS;19490218;0.0
THS;19490219;0.0
THS;19490220;0.0
THS;19490221;0.0
THS;19490222;0.0
THS;19490223;0.0
THS;19490224;1.1
