 

stn;time;hns000mx
EBK;196512;7
EBK;196601;20
EBK;196602;0
EBK;196603;16
EBK;196604;0
EBK;196605;0
EBK;196606;0
EBK;196607;0
EBK;196608;0
EBK;196609;0
EBK;196610;0
EBK;196611;20
EBK;196612;30
EBK;196701;20
EBK;196702;3
EBK;196703;9
EBK;196704;6
EBK;196705;7
EBK;196706;0
EBK;196707;0
EBK;196708;0
EBK;196709;0
EBK;196710;0
EBK;196711;2
EBK;196712;21
EBK;196801;45
EBK;196802;10
EBK;196803;18
EBK;196804;5
EBK;196805;0
EBK;196806;0
EBK;196807;0
EBK;196808;0
EBK;196809;0
EBK;196810;0
EBK;196811;6
EBK;196812;41
EBK;196901;16
EBK;196902;37
EBK;196903;0
EBK;196904;16
EBK;196905;0
EBK;196906;0
EBK;196907;0
EBK;196908;0
EBK;196909;0
EBK;196910;0
EBK;196911;17
EBK;196912;31
EBK;197001;6
EBK;197002;35
EBK;197003;26
EBK;197004;21
EBK;197005;0
EBK;197006;0
EBK;197007;0
EBK;197008;0
EBK;197009;0
EBK;197010;0
EBK;197011;4
EBK;197012;12
EBK;197101;1
EBK;197102;23
EBK;197103;6
EBK;197104;0
EBK;197105;0
EBK;197106;0
EBK;197107;0
EBK;197108;0
EBK;197109;0
EBK;197110;0
EBK;197111;15
EBK;197112;8
EBK;197201;7
EBK;197202;3
EBK;197203;0
EBK;197204;5
EBK;197205;0
EBK;197206;0
EBK;197207;0
EBK;197208;0
EBK;197209;0
EBK;197210;0
EBK;197211;4
EBK;197212;0
EBK;197301;10
EBK;197302;24
EBK;197303;8
EBK;197304;13
EBK;197305;0
EBK;197306;0
EBK;197307;0
EBK;197308;0
EBK;197309;0
EBK;197310;0
EBK;197311;35
EBK;197312;15
EBK;197401;9
EBK;197402;21
EBK;197403;6
EBK;197404;9
EBK;197405;0
EBK;197406;0
EBK;197407;0
EBK;197408;0
EBK;197409;0
EBK;197410;20
EBK;197411;9
EBK;197412;10
EBK;197501;1
EBK;197502;5
EBK;197503;23
