 

stn;time;rsd300m0
TAW;197510;2
TAW;197511;0
TAW;197512;0
TAW;197601;0
TAW;197602;0
TAW;197603;0
TAW;197604;1
TAW;197605;1
TAW;197606;1
TAW;197607;4
TAW;197608;0
TAW;197609;1
TAW;197610;0
TAW;197611;0
TAW;197612;0
TAW;197701;0
TAW;197702;1
TAW;197703;0
TAW;197704;0
TAW;197705;0
TAW;197706;1
TAW;197707;2
TAW;197708;1
TAW;197709;1
TAW;197710;0
TAW;197711;0
TAW;197712;0
TAW;197801;0
TAW;197802;1
TAW;197803;0
TAW;197804;0
TAW;197805;2
TAW;197806;0
TAW;197807;0
TAW;197808;2
TAW;197809;0
TAW;197810;1
TAW;197811;1
TAW;197812;0
TAW;197901;0
TAW;197902;0
TAW;197903;0
TAW;197904;0
TAW;197905;0
TAW;197906;3
TAW;197907;0
TAW;197908;0
TAW;197909;2
TAW;197910;1
TAW;197911;0
TAW;197912;0
TAW;198001;0
TAW;198002;0
TAW;198003;0
TAW;198004;0
TAW;198005;0
TAW;198006;0
TAW;198007;1
TAW;198008;1
TAW;198009;1
TAW;198010;1
TAW;198011;0
TAW;198012;0
TAW;198101;0
TAW;198102;0
TAW;198103;0
TAW;198104;0
TAW;198105;1
TAW;198106;1
TAW;198107;3
TAW;198108;0
TAW;198109;2
TAW;198110;1
TAW;198111;0
TAW;198112;1
TAW;198201;0
TAW;198202;0
TAW;198203;0
TAW;198204;0
TAW;198205;0
TAW;198206;1
TAW;198207;1
TAW;198208;1
TAW;198209;2
TAW;198210;0
TAW;198211;0
TAW;198212;0
TAW;198301;0
TAW;198302;0
TAW;198303;0
TAW;198304;0
TAW;198305;0
TAW;198306;1
TAW;198307;0
TAW;198308;2
TAW;198309;2
TAW;198310;0
TAW;198311;0
TAW;198312;0
TAW;198401;0
TAW;198402;0
TAW;198403;0
TAW;198404;0
TAW;198405;0
TAW;198406;1
TAW;198407;2
TAW;198408;2
TAW;198409;5
TAW;198410;0
TAW;198411;0
TAW;198412;1
TAW;198501;0
TAW;198502;0
TAW;198503;0
TAW;198504;0
TAW;198505;0
TAW;198506;1
TAW;198507;2
TAW;198508;3
TAW;198509;0
TAW;198510;0
TAW;198511;0
TAW;198512;0
TAW;198601;0
TAW;198602;0
TAW;198603;0
TAW;198604;0
TAW;198605;2
TAW;198606;2
TAW;198607;2
TAW;198608;0
TAW;198609;0
TAW;198610;0
TAW;198611;1
TAW;198612;0
TAW;198701;0
TAW;198702;0
TAW;198703;0
TAW;198704;1
TAW;198705;0
TAW;198706;2
TAW;198707;3
TAW;198708;0
TAW;198709;2
TAW;198710;0
TAW;198711;0
TAW;198712;0
TAW;198801;0
TAW;198802;0
TAW;198803;0
TAW;198804;1
TAW;198805;0
TAW;198806;2
TAW;198807;2
TAW;198808;2
TAW;198809;0
TAW;198810;0
TAW;198811;0
TAW;198812;0
TAW;198901;0
TAW;198902;0
TAW;198903;0
TAW;198904;0
TAW;198905;0
TAW;198906;0
TAW;198907;4
TAW;198908;1
TAW;198909;0
TAW;198910;0
TAW;198911;0
TAW;198912;0
TAW;199001;0
