 

stn;time;rsd300y0
DLBWB;1949;0
DLBWB;1950;5
DLBWB;1951;5
DLBWB;1952;6
DLBWB;1953;3
DLBWB;1954;4
DLBWB;1955;9
DLBWB;1956;8
DLBWB;1957;3
DLBWB;1958;6
DLBWB;1959;5
DLBWB;1960;4
DLBWB;1961;2
DLBWB;1962;11
DLBWB;1963;6
DLBWB;1964;4
DLBWB;1965;5
DLBWB;1966;3
DLBWB;1967;3
DLBWB;1968;7
DLBWB;1969;3
DLBWB;1970;7
DLBWB;1971;2
DLBWB;1972;7
DLBWB;1973;5
DLBWB;1974;2
DLBWB;1975;4
DLBWB;1976;2
DLBWB;1977;5
DLBWB;1978;6
DLBWB;1979;6
DLBWB;1980;6
DLBWB;1981;7
DLBWB;1982;4
DLBWB;1983;6
DLBWB;1984;2
DLBWB;1985;3
DLBWB;1986;7
DLBWB;1987;3
DLBWB;1988;5
DLBWB;1989;3
DLBWB;1990;2
DLBWB;1991;3
DLBWB;1992;7
DLBWB;1993;4
DLBWB;1994;7
DLBWB;1995;8
DLBWB;1996;3
DLBWB;1997;4
DLBWB;1998;3
DLBWB;1999;3
DLBWB;2000;4
