 

stn;time;tre200y0
MAU;1972;2.5
MAU;1973;2.4
MAU;1974;2.3
MAU;1975;2.9
MAU;1976;2.6
MAU;1977;2.7
MAU;1978;2.3
MAU;1979;2.4
MAU;1980;1.7
MAU;1981;2.3
MAU;1982;3.2
MAU;1983;3.8
MAU;1984;2.1
MAU;1985;2.8
MAU;1986;2.9
MAU;1987;3.0
MAU;1988;3.4
MAU;1989;4.3
MAU;1990;3.7
MAU;1991;3.2
MAU;1992;3.9
MAU;1993;3.4
MAU;1994;4.4
MAU;1995;3.1
