 

stn;time;rsd300y0
LAN;1909;5
LAN;1910;5
LAN;1911;5
LAN;1912;2
LAN;1913;6
LAN;1914;7
LAN;1915;5
LAN;1916;8
LAN;1917;5
LAN;1918;4
LAN;1919;4
LAN;1920;4
LAN;1921;2
LAN;1922;7
LAN;1923;4
LAN;1924;5
LAN;1925;4
LAN;1926;8
LAN;1927;9
LAN;1928;6
LAN;1929;3
LAN;1930;4
LAN;1931;8
LAN;1932;4
LAN;1933;2
LAN;1934;6
LAN;1935;8
LAN;1936;4
LAN;1937;3
LAN;1938;3
LAN;1939;5
LAN;1940;12
LAN;1941;0
LAN;1942;8
LAN;1943;3
LAN;1944;5
LAN;1945;6
LAN;1946;3
LAN;1947;6
LAN;1948;4
LAN;1949;2
LAN;1950;5
LAN;1951;4
LAN;1952;5
LAN;1953;3
LAN;1954;9
LAN;1955;4
LAN;1956;6
LAN;1957;5
LAN;1958;7
LAN;1959;4
LAN;1960;4
LAN;1961;2
LAN;1962;8
LAN;1963;5
LAN;1964;4
LAN;1965;6
LAN;1966;7
LAN;1967;5
LAN;1968;4
LAN;1969;3
LAN;1970;11
LAN;1971;5
LAN;1972;2
LAN;1973;5
LAN;1974;6
LAN;1975;3
LAN;1976;2
LAN;1977;6
LAN;1978;7
LAN;1979;12
LAN;1980;5
LAN;1981;7
LAN;1982;8
LAN;1983;8
LAN;1984;3
LAN;1985;3
LAN;1986;5
LAN;1987;7
LAN;1988;8
LAN;1989;0
LAN;1990;4
LAN;1991;8
LAN;1992;7
LAN;1993;6
LAN;1994;3
LAN;1995;4
LAN;1996;4
LAN;1997;4
LAN;1998;2
LAN;1999;10
LAN;2000;8
LAN;2001;6
LAN;2002;7
LAN;2003;2
LAN;2004;5
LAN;2005;3
LAN;2006;2
LAN;2007;4
LAN;2008;9
LAN;2009;3
LAN;2010;6
LAN;2011;8
LAN;2012;7
LAN;2013;5
