 

stn;time;hns000mx
APP;201601;22
APP;201602;7
APP;201603;9
APP;201604;16
APP;201605;0
APP;201606;0
APP;201607;0
APP;201608;0
APP;201609;0
APP;201610;0
APP;201611;2
APP;201612;1
APP;201701;18
APP;201702;5
APP;201703;0
APP;201704;13
APP;201705;0
APP;201706;0
APP;201707;0
APP;201708;0
APP;201709;0
APP;201710;0
APP;201711;7
APP;201712;15
APP;201801;3
APP;201802;12
APP;201803;5
APP;201804;0
APP;201805;0
APP;201806;0
APP;201807;0
APP;201808;0
APP;201809;0
APP;201810;5
APP;201811;2
APP;201812;5
APP;201901;23
APP;201902;22
APP;201903;3
APP;201904;3
APP;201905;15
APP;201906;0
APP;201907;0
APP;201908;0
APP;201909;0
APP;201910;0
APP;201911;0
APP;201912;2
APP;202001;2
APP;202002;17
APP;202003;5
APP;202004;0
APP;202005;0
APP;202006;0
APP;202007;0
APP;202008;0
APP;202009;0
APP;202010;0
APP;202011;0
APP;202012;10
APP;202101;59
APP;202102;9
APP;202103;14
