 

stn;time;rsd300y0
URB;1961;6
URB;1962;8
URB;1963;5
URB;1964;10
URB;1965;9
URB;1966;10
URB;1967;7
URB;1968;10
URB;1969;11
URB;1970;16
URB;1971;8
URB;1972;7
URB;1973;9
URB;1974;9
URB;1975;12
URB;1976;4
URB;1977;11
URB;1978;9
URB;1979;14
URB;1980;12
URB;1981;19
URB;1982;6
URB;1983;14
URB;1984;10
URB;1985;11
URB;1986;8
URB;1987;19
URB;1988;8
URB;1989;12
URB;1990;9
URB;1991;14
URB;1992;10
URB;1993;20
URB;1994;13
URB;1995;11
URB;1996;10
URB;1997;13
URB;1998;9
URB;1999;15
URB;2000;14
URB;2001;12
URB;2002;16
URB;2003;5
URB;2004;13
URB;2005;5
URB;2006;10
URB;2007;10
URB;2008;7
URB;2009;7
URB;2010;15
URB;2011;16
URB;2012;11
URB;2013;11
URB;2014;13
URB;2015;9
URB;2016;11
URB;2017;14
URB;2018;15
URB;2019;12
URB;2020;15
