 

stn;time;rs1000y0
DLWOF;1961;0
DLWOF;1962;0
DLWOF;1963;0
DLWOF;1964;0
DLWOF;1965;0
DLWOF;1966;0
DLWOF;1967;0
DLWOF;1968;0
DLWOF;1969;0
DLWOF;1970;0
DLWOF;1971;0
DLWOF;1972;0
DLWOF;1973;0
DLWOF;1974;0
DLWOF;1975;0
DLWOF;1976;0
DLWOF;1977;0
DLWOF;1978;0
DLWOF;1979;0
DLWOF;1980;0
DLWOF;1981;0
DLWOF;1982;0
DLWOF;1983;0
DLWOF;1984;0
DLWOF;1985;0
DLWOF;1986;0
DLWOF;1987;0
DLWOF;1988;0
DLWOF;1989;0
DLWOF;1990;0
DLWOF;1991;0
DLWOF;1992;0
DLWOF;1993;0
DLWOF;1994;0
DLWOF;1995;0
DLWOF;1996;0
DLWOF;1997;0
DLWOF;1998;0
DLWOF;1999;0
DLWOF;2000;0
DLWOF;2001;0
DLWOF;2002;0
DLWOF;2003;0
DLWOF;2004;0
DLWOF;2005;0
DLWOF;2006;0
DLWOF;2007;0
DLWOF;2008;0
DLWOF;2009;0
DLWOF;2010;1
DLWOF;2011;0
DLWOF;2012;0
DLWOF;2013;0
DLWOF;2014;0
DLWOF;2015;0
