 

stn;time;rre150yx
COC;1907;46.7
COC;1908;57.8
COC;1909;32.0
COC;1910;31.6
COC;1911;49.9
COC;1912;45.0
COC;1913;45.0
COC;1914;58.0
COC;1915;51.5
COC;1916;41.0
COC;1917;45.0
COC;1918;50.4
COC;1919;32.0
COC;1920;30.0
COC;1921;50.0
COC;1922;35.0
COC;1923;60.0
COC;1924;74.0
COC;1925;42.0
COC;1926;39.4
COC;1927;50.3
COC;1928;50.2
COC;1929;42.3
COC;1930;44.2
COC;1931;52.0
COC;1932;36.5
COC;1933;55.0
COC;1934;31.0
COC;1935;115.0
COC;1936;33.0
COC;1937;39.7
COC;1938;46.0
COC;1939;41.0
COC;1940;80.0
COC;1941;26.0
COC;1942;42.0
COC;1943;71.5
COC;1944;40.0
COC;1945;40.5
COC;1946;61.3
COC;1947;54.0
COC;1948;44.9
COC;1949;43.0
COC;1950;90.0
COC;1951;31.5
COC;1952;34.5
COC;1953;69.2
COC;1954;74.4
COC;1955;55.0
COC;1956;42.0
COC;1957;52.5
COC;1958;35.0
COC;1959;47.4
COC;1960;33.3
COC;1961;38.0
COC;1962;47.5
COC;1963;51.1
COC;1964;31.2
COC;1965;50.8
COC;1966;31.0
COC;1967;49.5
COC;1968;48.1
COC;1969;31.5
COC;1970;29.2
COC;1971;39.9
COC;1972;27.6
COC;1973;28.0
COC;1974;48.8
COC;1975;45.6
COC;1976;34.6
COC;1977;33.7
COC;1978;71.2
COC;1979;43.8
COC;1980;76.5
COC;1981;57.3
COC;1982;36.5
COC;1983;52.6
COC;1984;34.5
COC;1985;51.9
COC;1986;31.8
