 

stn;time;fklnd3m0
IYPFR;200607;0
IYPFR;200608;0
IYPFR;200609;0
IYPFR;200610;0
IYPFR;200611;0
IYPFR;200612;0
IYPFR;200701;6
IYPFR;200702;1
IYPFR;200703;0
IYPFR;200704;0
IYPFR;200705;0
IYPFR;200706;0
IYPFR;200707;0
IYPFR;200708;0
IYPFR;200709;3
IYPFR;200710;0
IYPFR;200711;0
IYPFR;200712;2
IYPFR;200801;3
IYPFR;200802;0
IYPFR;200803;2
IYPFR;200804;0
IYPFR;200805;0
IYPFR;200806;0
IYPFR;200807;0
IYPFR;200808;0
IYPFR;200809;0
IYPFR;200810;0
IYPFR;200811;0
IYPFR;200812;0
IYPFR;200901;0
IYPFR;200902;0
IYPFR;200903;4
IYPFR;200904;0
IYPFR;200905;0
IYPFR;200906;0
IYPFR;200907;0
IYPFR;200908;0
IYPFR;200909;0
IYPFR;200910;2
IYPFR;200911;0
IYPFR;200912;0
IYPFR;201001;0
IYPFR;201002;1
IYPFR;201003;0
IYPFR;201004;0
IYPFR;201005;1
IYPFR;201006;1
IYPFR;201007;0
IYPFR;201008;0
IYPFR;201009;0
IYPFR;201010;0
IYPFR;201011;1
IYPFR;201012;2
IYPFR;201101;1
IYPFR;201102;0
IYPFR;201103;0
IYPFR;201104;1
IYPFR;201105;0
IYPFR;201106;0
IYPFR;201107;0
