 

stn;time;tre200y0
ZER;1982;4.1
ZER;1983;4.5
ZER;1984;3.1
ZER;1985;3.7
ZER;1986;3.7
ZER;1987;4.0
ZER;1988;4.4
ZER;1989;5.2
ZER;1990;4.9
ZER;1991;4.0
ZER;1992;4.5
ZER;1993;4.1
ZER;1994;5.1
ZER;1995;3.9
ZER;1996;3.7
ZER;1997;4.9
ZER;1998;4.4
ZER;1999;4.0
ZER;2000;4.6
ZER;2001;4.3
ZER;2002;4.7
ZER;2003;5.1
ZER;2004;4.2
ZER;2005;3.7
ZER;2006;4.9
ZER;2007;4.8
ZER;2008;4.5
ZER;2009;4.6
ZER;2010;3.6
ZER;2011;5.6
ZER;2012;4.7
ZER;2013;4.1
ZER;2014;5.2
ZER;2015;5.6
ZER;2016;5.0
ZER;2017;5.1
ZER;2018;5.6
ZER;2019;5.4
ZER;2020;5.9
