 

stn;time;tre200dx
TFD;19690601;16.4
TFD;19690602;12.5
TFD;19690603;17.0
TFD;19690604;9.7
TFD;19690605;5.3
TFD;19690606;11.5
TFD;19690607;7.8
TFD;19690608;20.5
TFD;19690609;23.2
TFD;19690610;25.1
TFD;19690611;21.6
TFD;19690612;19.5
TFD;19690613;20.7
TFD;19690614;22.1
TFD;19690615;23.5
TFD;19690616;25.5
TFD;19690617;18.6
TFD;19690618;20.9
TFD;19690619;12.5
TFD;19690620;17.6
TFD;19690621;22.2
TFD;19690622;21.8
TFD;19690623;22.3
TFD;19690624;16.6
TFD;19690625;11.8
TFD;19690626;10.4
TFD;19690627;17.4
TFD;19690628;13.5
TFD;19690629;19.0
TFD;19690630;19.7
TFD;19690701;23.2
TFD;19690702;21.4
TFD;19690703;22.4
TFD;19690704;26.0
TFD;19690705;24.7
TFD;19690706;26.0
TFD;19690707;17.0
TFD;19690708;11.2
TFD;19690709;13.0
TFD;19690710;8.7
TFD;19690711;14.0
TFD;19690712;18.8
TFD;19690713;21.2
TFD;19690714;24.0
TFD;19690715;25.5
TFD;19690716;28.4
TFD;19690717;27.2
TFD;19690718;24.8
TFD;19690719;25.6
TFD;19690720;26.0
TFD;19690721;26.0
TFD;19690722;26.0
TFD;19690723;25.8
TFD;19690724;28.4
TFD;19690725;26.3
TFD;19690726;25.4
TFD;19690727;27.0
TFD;19690728;27.3
TFD;19690729;28.5
TFD;19690730;19.7
TFD;19690731;22.8
TFD;19690801;21.0
TFD;19690802;26.4
TFD;19690803;24.3
TFD;19690804;25.4
TFD;19690805;26.0
TFD;19690806;26.5
TFD;19690807;25.4
TFD;19690808;24.5
TFD;19690809;23.7
TFD;19690810;24.7
TFD;19690811;22.5
TFD;19690812;22.0
TFD;19690813;23.5
TFD;19690814;20.0
TFD;19690815;21.7
TFD;19690816;14.4
TFD;19690817;12.9
TFD;19690818;15.0
TFD;19690819;21.2
TFD;19690820;23.6
TFD;19690821;16.5
TFD;19690822;18.4
TFD;19690823;11.7
TFD;19690824;9.5
TFD;19690825;14.8
TFD;19690826;10.7
TFD;19690827;10.5
TFD;19690828;9.7
TFD;19690829;14.4
TFD;19690830;18.0
TFD;19690831;16.8
TFD;19690901;20.0
TFD;19690902;22.7
TFD;19690903;20.2
TFD;19690904;17.7
TFD;19690905;19.4
TFD;19690906;17.5
TFD;19690907;17.5
TFD;19690908;19.6
TFD;19690909;19.6
TFD;19690910;19.3
TFD;19690911;22.4
TFD;19690912;21.2
TFD;19690913;21.7
TFD;19690914;22.0
TFD;19690915;19.8
TFD;19690916;18.1
TFD;19690917;15.0
TFD;19690918;13.7
TFD;19690919;15.2
TFD;19690920;16.5
TFD;19690921;18.5
TFD;19690922;18.4
TFD;19690923;18.6
TFD;19690924;19.4
TFD;19690925;20.2
TFD;19690926;19.6
TFD;19690927;18.9
TFD;19690928;18.2
TFD;19690929;20.0
TFD;19690930;14.4
TFD;19691001;12.0
TFD;19691002;13.5
TFD;19691003;17.0
TFD;19691004;15.5
TFD;19691005;16.8
TFD;19691006;17.8
TFD;19691007;17.3
TFD;19691008;17.1
TFD;19691009;17.5
TFD;19691010;14.6
TFD;19691011;15.7
TFD;19691012;14.5
TFD;19691013;15.6
TFD;19691014;15.5
TFD;19691015;14.0
TFD;19691016;15.3
TFD;19691017;15.3
TFD;19691018;15.9
TFD;19691019;17.1
TFD;19691020;16.7
TFD;19691021;17.7
TFD;19691022;16.4
TFD;19691023;16.3
TFD;19691024;11.5
TFD;19691025;9.5
TFD;19691026;11.4
TFD;19691027;13.1
TFD;19691028;11.5
TFD;19691029;12.8
TFD;19691030;10.2
TFD;19691031;8.8
TFD;19691101;11.6
TFD;19691102;9.4
TFD;19691103;9.5
TFD;19691104;10.7
TFD;19691105;7.0
