 

stn;time;hns000mx
GRH;201210;24
GRH;201211;40
GRH;201212;62
GRH;201301;38
GRH;201302;46
GRH;201303;20
GRH;201304;49
GRH;201305;54
GRH;201306;0
GRH;201307;0
GRH;201308;0
GRH;201309;1
GRH;201310;20
GRH;201311;50
GRH;201312;50
GRH;201401;20
GRH;201402;57
GRH;201403;25
GRH;201404;45
GRH;201405;33
GRH;201406;0
GRH;201407;0
GRH;201408;0
GRH;201409;0
GRH;201410;15
GRH;201411;46
GRH;201412;40
GRH;201501;34
GRH;201502;43
GRH;201503;55
GRH;201504;36
GRH;201505;22
GRH;201506;0
GRH;201507;0
GRH;201508;0
GRH;201509;7
GRH;201510;15
GRH;201511;36
GRH;201512;9
GRH;201601;28
GRH;201602;45
GRH;201603;51
GRH;201604;25
GRH;201605;35
GRH;201606;1
GRH;201607;1
GRH;201608;0
GRH;201609;0
GRH;201610;4
GRH;201611;30
GRH;201612;1
GRH;201701;31
GRH;201702;26
GRH;201703;41
GRH;201704;35
GRH;201705;16
GRH;201706;0
GRH;201707;0
GRH;201708;0
GRH;201709;10
GRH;201710;20
GRH;201711;32
GRH;201712;25
GRH;201801;41
GRH;201802;22
GRH;201803;130
GRH;201804;15
GRH;201805;7
GRH;201806;0
GRH;201807;0
GRH;201808;0
GRH;201809;0
GRH;201810;33
GRH;201811;8
GRH;201812;25
GRH;201901;80
GRH;201902;25
GRH;201903;30
GRH;201904;90
GRH;201905;12
GRH;201906;0
GRH;201907;0
GRH;201908;0
GRH;201909;10
GRH;201910;19
GRH;201911;35
GRH;201912;48
GRH;202001;41
GRH;202002;30
GRH;202003;24
GRH;202004;6
GRH;202005;8
GRH;202006;3
GRH;202007;0
GRH;202008;0
GRH;202009;25
GRH;202010;22
GRH;202011;6
GRH;202012;60
GRH;202101;85
GRH;202102;16
GRH;202103;67
