 

stn;time;rs1000y0
GRO;1901;0
GRO;1902;0
GRO;1903;0
GRO;1904;0
GRO;1905;0
GRO;1906;0
GRO;1907;0
GRO;1908;0
GRO;1909;0
GRO;1910;0
GRO;1911;2
GRO;1912;0
GRO;1913;1
GRO;1914;1
GRO;1915;0
GRO;1916;0
GRO;1917;0
GRO;1918;0
GRO;1919;0
GRO;1920;3
GRO;1921;0
GRO;1922;0
GRO;1923;0
GRO;1924;0
GRO;1925;0
GRO;1926;1
GRO;1927;0
GRO;1928;3
GRO;1929;0
GRO;1930;0
GRO;1931;1
GRO;1932;0
GRO;1933;0
GRO;1934;0
GRO;1935;0
GRO;1936;0
GRO;1937;0
GRO;1938;0
GRO;1939;0
GRO;1940;0
GRO;1941;0
GRO;1942;1
GRO;1943;0
GRO;1944;0
GRO;1945;1
GRO;1946;0
GRO;1947;0
GRO;1948;0
GRO;1949;0
GRO;1950;0
GRO;1951;2
GRO;1952;0
GRO;1953;0
GRO;1954;0
GRO;1955;0
GRO;1956;0
GRO;1957;0
GRO;1958;0
GRO;1959;0
GRO;1960;1
GRO;1961;0
GRO;1962;0
GRO;1963;0
GRO;1964;0
GRO;1965;0
GRO;1966;0
GRO;1967;1
GRO;1968;0
GRO;1969;0
GRO;1970;0
GRO;1971;0
GRO;1972;0
GRO;1973;0
GRO;1974;0
GRO;1975;0
GRO;1976;1
GRO;1977;0
GRO;1978;1
GRO;1979;0
GRO;1980;0
GRO;1981;1
GRO;1982;1
GRO;1983;1
GRO;1984;1
GRO;1985;0
GRO;1986;0
GRO;1987;0
GRO;1988;1
GRO;1989;1
GRO;1990;0
GRO;1991;1
GRO;1992;0
GRO;1993;1
GRO;1994;0
GRO;1995;0
GRO;1996;1
GRO;1997;0
GRO;1998;0
GRO;1999;0
GRO;2000;0
GRO;2001;0
GRO;2002;4
GRO;2003;0
GRO;2004;0
GRO;2005;0
GRO;2006;0
GRO;2007;0
GRO;2008;1
GRO;2009;1
GRO;2010;0
GRO;2011;0
GRO;2012;0
GRO;2013;0
GRO;2014;0
GRO;2015;0
GRO;2016;0
GRO;2017;0
GRO;2018;1
GRO;2019;0
GRO;2020;2
