 

stn;time;rhs150m0
BRP;190010;48.1
BRP;190011;144.2
BRP;190012;6.4
BRP;190101;0.7
BRP;190102;45.0
BRP;190103;184.5
BRP;190104;107.2
BRP;190105;86.2
BRP;190106;119.7
BRP;190107;195.0
BRP;190108;79.3
BRP;190109;115.7
BRP;190110;98.2
BRP;190111;79.2
BRP;190112;144.4
BRP;190201;21.9
BRP;190202;117.3
BRP;190203;72.0
BRP;190204;74.1
BRP;190205;66.7
BRP;190206;110.2
BRP;190207;58.2
BRP;190208;103.4
BRP;190209;92.7
BRP;190210;98.4
BRP;190211;60.6
BRP;190212;46.4
BRP;190301;69.1
BRP;190302;30.7
BRP;190303;48.8
BRP;190304;101.7
BRP;190305;141.4
BRP;190306;77.2
BRP;190307;129.4
BRP;190308;113.1
BRP;190309;65.2
BRP;190310;150.1
BRP;190311;63.1
BRP;190312;82.6
BRP;190401;15.2
BRP;190402;112.0
BRP;190403;132.1
BRP;190404;42.4
BRP;190405;95.7
BRP;190406;93.5
BRP;190407;52.2
BRP;190408;59.8
BRP;190409;117.4
BRP;190410;40.2
BRP;190411;62.0
BRP;190412;56.5
BRP;190501;30.4
BRP;190502;37.0
BRP;190503;51.7
BRP;190504;62.0
BRP;190505;212.1
BRP;190506;67.4
BRP;190507;100.0
BRP;190508;206.6
BRP;190509;114.2
BRP;190510;20.7
BRP;190511;126.1
BRP;190512;10.9
BRP;190601;17.4
BRP;190602;62.0
BRP;190603;62.0
BRP;190604;99.0
BRP;190605;60.9
BRP;190606;35.9
BRP;190607;88.1
BRP;190608;47.8
BRP;190609;46.8
BRP;190610;51.1
BRP;190611;231.6
BRP;190612;25.0
BRP;190701;18.5
BRP;190702;14.1
BRP;190703;35.9
BRP;190704;69.6
BRP;190705;78.3
BRP;190706;105.5
BRP;190707;58.1
BRP;190708;74.9
BRP;190709;84.7
BRP;190710;252.3
BRP;190711;27.1
BRP;190712;62.5
BRP;190801;9.2
BRP;190802;2.5
BRP;190803;54.7
BRP;190804;75.8
BRP;190805;104.4
BRP;190806;118.5
BRP;190807;202.1
BRP;190808;117.4
BRP;190809;100.6
BRP;190810;54.9
BRP;190811;18.5
BRP;190812;28.3
BRP;190901;3.6
BRP;190902;43.5
BRP;190903;77.8
BRP;190904;41.3
BRP;190905;59.8
BRP;190906;152.2
BRP;190907;55.5
BRP;190908;127.0
