 

stn;time;breclod0
KAS;20050601;0
KAS;20050602;0
KAS;20050603;9
KAS;20050604;0
KAS;20050605;0
KAS;20050606;0
KAS;20050607;0
KAS;20050608;0
KAS;20050609;0
KAS;20050610;0
KAS;20050611;0
KAS;20050612;0
KAS;20050613;0
KAS;20050614;0
KAS;20050615;0
KAS;20050616;0
KAS;20050617;0
KAS;20050618;0
KAS;20050619;0
KAS;20050620;0
KAS;20050621;0
KAS;20050622;0
KAS;20050623;2
KAS;20050624;1
KAS;20050625;0
KAS;20050626;0
KAS;20050627;0
KAS;20050628;0
KAS;20050629;0
KAS;20050630;0
KAS;20050701;1
KAS;20050702;0
KAS;20050703;0
KAS;20050704;0
KAS;20050705;0
KAS;20050706;0
KAS;20050707;0
KAS;20050708;0
KAS;20050709;0
KAS;20050710;0
KAS;20050711;0
KAS;20050712;0
KAS;20050713;0
KAS;20050714;0
KAS;20050715;0
KAS;20050716;2
KAS;20050717;0
KAS;20050718;1
KAS;20050719;0
KAS;20050720;0
KAS;20050721;0
KAS;20050722;0
KAS;20050723;0
KAS;20050724;0
KAS;20050725;2
KAS;20050726;0
KAS;20050727;0
KAS;20050728;0
KAS;20050729;1
KAS;20050730;0
KAS;20050731;0
KAS;20050801;0
KAS;20050802;0
KAS;20050803;0
KAS;20050804;0
KAS;20050805;0
KAS;20050806;0
KAS;20050807;0
KAS;20050808;0
KAS;20050809;0
KAS;20050810;0
KAS;20050811;0
KAS;20050812;0
KAS;20050813;0
KAS;20050814;0
KAS;20050815;0
KAS;20050816;0
KAS;20050817;0
KAS;20050818;2
KAS;20050819;2
KAS;20050820;0
KAS;20050821;0
KAS;20050822;0
KAS;20050823;0
KAS;20050824;0
KAS;20050825;0
KAS;20050826;0
KAS;20050827;0
KAS;20050828;0
KAS;20050829;0
KAS;20050830;0
KAS;20050831;0
KAS;20050901;0
KAS;20050902;0
KAS;20050903;0
KAS;20050904;0
KAS;20050905;0
KAS;20050906;0
KAS;20050907;0
KAS;20050908;0
KAS;20050909;0
KAS;20050910;0
KAS;20050911;0
KAS;20050912;0
KAS;20050913;0
KAS;20050914;0
KAS;20050915;0
KAS;20050916;0
KAS;20050917;0
KAS;20050918;0
KAS;20050919;0
KAS;20050920;0
KAS;20050921;0
KAS;20050922;0
KAS;20050923;0
KAS;20050924;0
KAS;20050925;0
KAS;20050926;0
KAS;20050927;0
KAS;20050928;0
KAS;20050929;0
KAS;20050930;0
KAS;20051001;0
KAS;20051002;0
KAS;20051003;0
KAS;20051004;0
KAS;20051005;0
KAS;20051006;0
KAS;20051007;0
KAS;20051008;0
KAS;20051009;0
KAS;20051010;0
KAS;20051011;0
KAS;20051012;0
KAS;20051013;0
KAS;20051014;0
KAS;20051015;0
KAS;20051016;0
KAS;20051017;0
KAS;20051018;0
KAS;20051019;0
KAS;20051020;0
KAS;20051021;0
KAS;20051022;0
KAS;20051023;0
KAS;20051024;0
KAS;20051025;0
KAS;20051026;0
KAS;20051027;0
KAS;20051028;0
KAS;20051029;0
KAS;20051030;0
KAS;20051031;0
KAS;20051101;0
KAS;20051102;0
KAS;20051103;0
KAS;20051104;0
KAS;20051105;0
KAS;20051106;0
KAS;20051107;0
KAS;20051108;0
KAS;20051109;0
KAS;20051110;0
KAS;20051111;0
KAS;20051112;0
KAS;20051113;0
KAS;20051114;0
KAS;20051115;0
KAS;20051116;0
KAS;20051117;0
KAS;20051118;0
KAS;20051119;0
KAS;20051120;0
