 

stn;time;fklnd3m0
DLDRE;199511;0
DLDRE;199512;0
DLDRE;199601;0
DLDRE;199602;0
DLDRE;199603;0
DLDRE;199604;0
DLDRE;199605;1
DLDRE;199606;0
DLDRE;199607;0
DLDRE;199608;0
DLDRE;199609;0
DLDRE;199610;0
DLDRE;199611;0
DLDRE;199612;0
DLDRE;199701;0
DLDRE;199702;0
DLDRE;199703;1
DLDRE;199704;0
DLDRE;199705;0
DLDRE;199706;0
DLDRE;199707;0
DLDRE;199708;0
DLDRE;199709;0
DLDRE;199710;0
DLDRE;199711;0
DLDRE;199712;0
DLDRE;199801;0
DLDRE;199802;0
DLDRE;199803;0
DLDRE;199804;0
DLDRE;199805;0
DLDRE;199806;0
DLDRE;199807;0
DLDRE;199808;0
DLDRE;199809;0
DLDRE;199810;0
DLDRE;199811;0
DLDRE;199812;0
DLDRE;199901;0
DLDRE;199902;0
DLDRE;199903;0
DLDRE;199904;0
DLDRE;199905;0
DLDRE;199906;0
DLDRE;199907;0
DLDRE;199908;0
DLDRE;199909;0
DLDRE;199910;0
DLDRE;199911;0
DLDRE;199912;0
DLDRE;200001;1
DLDRE;200002;0
DLDRE;200003;0
DLDRE;200004;0
DLDRE;200005;0
DLDRE;200006;0
DLDRE;200007;0
DLDRE;200008;0
DLDRE;200009;0
DLDRE;200010;0
DLDRE;200011;0
DLDRE;200012;0
DLDRE;200101;0
DLDRE;200102;0
DLDRE;200103;-
DLDRE;200104;0
DLDRE;200105;0
DLDRE;200106;0
DLDRE;200107;0
DLDRE;200108;0
DLDRE;200109;0
DLDRE;200110;0
DLDRE;200111;0
DLDRE;200112;0
DLDRE;200201;1
DLDRE;200202;0
DLDRE;200203;0
DLDRE;200204;0
DLDRE;200205;0
DLDRE;200206;0
DLDRE;200207;0
DLDRE;200208;0
DLDRE;200209;0
DLDRE;200210;2
DLDRE;200211;0
DLDRE;200212;0
DLDRE;200301;0
DLDRE;200302;0
DLDRE;200303;0
DLDRE;200304;0
DLDRE;200305;0
DLDRE;200306;0
DLDRE;200307;0
DLDRE;200308;0
DLDRE;200309;0
DLDRE;200310;0
DLDRE;200311;0
DLDRE;200312;0
DLDRE;200401;0
DLDRE;200402;0
DLDRE;200403;0
DLDRE;200404;0
DLDRE;200405;0
DLDRE;200406;0
DLDRE;200407;0
DLDRE;200408;0
DLDRE;200409;0
DLDRE;200410;0
DLDRE;200411;0
DLDRE;200412;0
DLDRE;200501;0
DLDRE;200502;0
DLDRE;200503;0
DLDRE;200504;0
DLDRE;200505;0
DLDRE;200506;0
DLDRE;200507;1
DLDRE;200508;0
DLDRE;200509;0
DLDRE;200510;0
DLDRE;200511;0
DLDRE;200512;1
DLDRE;200601;0
DLDRE;200602;0
DLDRE;200603;0
DLDRE;200604;0
DLDRE;200605;0
DLDRE;200606;0
DLDRE;200607;0
DLDRE;200608;0
DLDRE;200609;0
DLDRE;200610;0
DLDRE;200611;1
DLDRE;200612;0
DLDRE;200701;2
DLDRE;200702;0
DLDRE;200703;0
DLDRE;200704;0
DLDRE;200705;0
DLDRE;200706;0
DLDRE;200707;0
DLDRE;200708;0
DLDRE;200709;0
DLDRE;200710;0
DLDRE;200711;0
DLDRE;200712;0
DLDRE;200801;0
DLDRE;200802;0
DLDRE;200803;0
DLDRE;200804;0
DLDRE;200805;0
DLDRE;200806;0
DLDRE;200807;0
DLDRE;200808;0
DLDRE;200809;0
DLDRE;200810;0
DLDRE;200811;0
DLDRE;200812;0
DLDRE;200901;0
DLDRE;200902;0
DLDRE;200903;0
DLDRE;200904;0
DLDRE;200905;0
DLDRE;200906;0
DLDRE;200907;0
DLDRE;200908;0
DLDRE;200909;0
DLDRE;200910;0
DLDRE;200911;0
DLDRE;200912;0
DLDRE;201001;0
DLDRE;201002;0
DLDRE;201003;0
DLDRE;201004;0
DLDRE;201005;0
DLDRE;201006;0
DLDRE;201007;0
DLDRE;201008;0
DLDRE;201009;0
DLDRE;201010;0
DLDRE;201011;0
DLDRE;201012;0
DLDRE;201101;0
DLDRE;201102;0
DLDRE;201103;0
DLDRE;201104;0
DLDRE;201105;0
DLDRE;201106;0
DLDRE;201107;0
DLDRE;201108;0
DLDRE;201109;0
DLDRE;201110;0
DLDRE;201111;0
DLDRE;201112;0
DLDRE;201201;0
DLDRE;201202;0
DLDRE;201203;0
DLDRE;201204;0
DLDRE;201205;0
DLDRE;201206;0
DLDRE;201207;0
DLDRE;201208;0
DLDRE;201209;0
DLDRE;201210;0
DLDRE;201211;0
DLDRE;201212;0
DLDRE;201301;0
DLDRE;201302;0
DLDRE;201303;0
DLDRE;201304;0
DLDRE;201305;0
DLDRE;201306;0
DLDRE;201307;0
DLDRE;201308;0
DLDRE;201309;0
DLDRE;201310;0
DLDRE;201311;0
DLDRE;201312;0
DLDRE;201401;0
DLDRE;201402;0
DLDRE;201403;0
DLDRE;201404;0
DLDRE;201405;0
DLDRE;201406;0
DLDRE;201407;0
DLDRE;201408;0
DLDRE;201409;0
DLDRE;201410;0
DLDRE;201411;0
DLDRE;201412;0
DLDRE;201501;0
DLDRE;201502;0
DLDRE;201503;0
DLDRE;201504;0
DLDRE;201505;0
DLDRE;201506;0
DLDRE;201507;0
DLDRE;201508;0
DLDRE;201509;0
DLDRE;201510;0
DLDRE;201511;0
DLDRE;201512;0
