 

stn;time;hto000y0
GUE;1971;76
GUE;1972;114
GUE;1973;123
GUE;1974;123
GUE;1975;158
GUE;1976;64
GUE;1977;123
GUE;1978;169
GUE;1979;109
GUE;1980;153
GUE;1981;155
GUE;1982;169
GUE;1983;109
GUE;1984;130
GUE;1985;69
GUE;1986;116
GUE;1987;98
GUE;1988;93
GUE;1989;62
GUE;1990;62
GUE;1991;96
GUE;1992;110
GUE;1993;73
GUE;1994;98
GUE;1995;122
GUE;1996;63
GUE;1997;70
GUE;1998;49
GUE;1999;104
GUE;2000;64
GUE;2001;46
GUE;2002;67
