 

stn;time;rre002mx
DLALM;201606;16.8
DLALM;201607;32.4
DLALM;201608;36.9
DLALM;201609;48.5
DLALM;201610;14.1
DLALM;201611;27.4
DLALM;201612;1.6
DLALM;201701;9.7
DLALM;201702;9.6
DLALM;201703;18.9
DLALM;201704;33.4
DLALM;201705;30.9
DLALM;201706;15.7
DLALM;201707;59.6
DLALM;201708;41.8
DLALM;201709;57.7
DLALM;201710;12.5
DLALM;201711;26.8
DLALM;201712;13.8
DLALM;201801;33.6
DLALM;201802;14.0
DLALM;201803;8.8
DLALM;201804;6.4
DLALM;201805;26.0
DLALM;201806;38.5
DLALM;201807;60.9
DLALM;201808;34.2
DLALM;201809;21.2
DLALM;201810;30.8
DLALM;201811;15.1
DLALM;201812;28.1
DLALM;201901;21.7
DLALM;201902;15.9
DLALM;201903;15.5
DLALM;201904;5.6
DLALM;201905;109.7
DLALM;201906;30.3
DLALM;201907;21.6
DLALM;201908;39.1
DLALM;201909;16.1
DLALM;201910;20.6
DLALM;201911;15.9
DLALM;201912;17.0
DLALM;202001;7.5
DLALM;202002;37.2
DLALM;202003;25.3
DLALM;202004;13.3
DLALM;202005;9.4
DLALM;202006;45.6
DLALM;202007;21.3
DLALM;202008;80.0
DLALM;202009;25.7
DLALM;202010;18.2
DLALM;202011;4.7
DLALM;202012;26.2
DLALM;202101;15.0
DLALM;202102;17.5
DLALM;202103;9.4
DLALM;202104;5.5
DLALM;202105;29.9
