 

stn;time;rhh150mx
MER;201111;0.0
MER;201112;4.8
MER;201201;5.7
MER;201202;2.1
MER;201203;2.9
MER;201204;4.5
MER;201205;7.7
MER;201206;7.4
MER;201207;13.3
MER;201208;11.1
MER;201209;9.1
MER;201210;7.7
MER;201211;3.2
MER;201212;4.4
MER;201301;3.4
MER;201302;4.4
MER;201303;1.7
MER;201304;3.1
MER;201305;7.0
MER;201306;7.7
MER;201307;7.3
MER;201308;13.5
MER;201309;3.7
MER;201310;5.9
MER;201311;5.9
MER;201312;4.2
MER;201401;3.2
MER;201402;3.6
MER;201403;2.6
MER;201404;3.9
MER;201405;3.7
MER;201406;8.5
MER;201407;9.8
MER;201408;10.2
MER;201409;6.6
MER;201410;5.8
MER;201411;6.6
MER;201412;2.1
MER;201501;5.6
MER;201502;1.8
MER;201503;2.4
MER;201504;6.8
MER;201505;6.0
MER;201506;13.3
MER;201507;13.3
MER;201508;10.9
MER;201509;6.9
MER;201510;3.5
MER;201511;4.8
MER;201512;1.7
MER;201601;2.8
MER;201602;6.0
MER;201603;2.7
MER;201604;3.5
MER;201605;5.7
MER;201606;40.0
MER;201607;18.7
MER;201608;18.8
MER;201609;7.2
MER;201610;6.2
MER;201611;5.2
MER;201612;0.3
MER;201701;3.1
MER;201702;4.2
MER;201703;5.1
MER;201704;4.7
MER;201705;29.6
MER;201706;5.6
MER;201707;13.0
MER;201708;11.4
MER;201709;8.8
MER;201710;8.9
MER;201711;7.0
MER;201712;5.6
MER;201801;5.4
MER;201802;3.0
MER;201803;7.9
MER;201804;3.5
MER;201805;10.0
MER;201806;9.9
MER;201807;9.9
MER;201808;26.6
MER;201809;9.9
MER;201810;7.4
MER;201811;1.4
MER;201812;8.2
MER;201901;4.4
MER;201902;3.6
MER;201903;3.6
MER;201904;6.7
MER;201905;4.6
MER;201906;10.3
MER;201907;11.7
MER;201908;12.9
MER;201909;7.5
MER;201910;5.4
MER;201911;6.5
MER;201912;4.5
MER;202001;3.0
MER;202002;6.7
MER;202003;2.5
MER;202004;3.6
MER;202005;6.1
MER;202006;6.0
MER;202007;19.4
MER;202008;24.7
MER;202009;3.5
MER;202010;5.4
MER;202011;3.3
MER;202012;4.4
MER;202101;4.1
MER;202102;3.1
MER;202103;4.5
