 

stn;time;fklnd3m0
MMHIR;201406;0
MMHIR;201407;0
MMHIR;201408;0
MMHIR;201409;0
MMHIR;201410;0
MMHIR;201411;1
MMHIR;201412;0
MMHIR;201501;1
MMHIR;201502;0
MMHIR;201503;0
MMHIR;201504;0
MMHIR;201505;0
MMHIR;201506;0
MMHIR;201507;0
MMHIR;201508;0
MMHIR;201509;0
MMHIR;201510;0
MMHIR;201511;0
MMHIR;201512;0
MMHIR;201601;0
MMHIR;201602;1
MMHIR;201603;0
MMHIR;201604;0
MMHIR;201605;0
MMHIR;201606;0
MMHIR;201607;0
MMHIR;201608;0
MMHIR;201609;0
MMHIR;201610;0
MMHIR;201611;0
MMHIR;201612;0
MMHIR;201701;0
MMHIR;201702;0
MMHIR;201703;1
MMHIR;201704;0
MMHIR;201705;0
MMHIR;201706;0
MMHIR;201707;0
MMHIR;201708;0
MMHIR;201709;0
MMHIR;201710;0
MMHIR;201711;0
MMHIR;201712;0
MMHIR;201801;1
MMHIR;201802;0
MMHIR;201803;0
MMHIR;201804;0
MMHIR;201805;0
MMHIR;201806;0
MMHIR;201807;0
MMHIR;201808;0
MMHIR;201809;0
MMHIR;201810;1
MMHIR;201811;0
MMHIR;201812;0
MMHIR;201901;2
MMHIR;201902;0
MMHIR;201903;1
MMHIR;201904;0
MMHIR;201905;0
MMHIR;201906;0
MMHIR;201907;0
MMHIR;201908;0
MMHIR;201909;0
MMHIR;201910;1
MMHIR;201911;0
MMHIR;201912;0
MMHIR;202001;0
MMHIR;202002;1
MMHIR;202003;0
MMHIR;202004;0
MMHIR;202005;0
MMHIR;202006;0
MMHIR;202007;0
MMHIR;202008;0
MMHIR;202009;0
MMHIR;202010;1
MMHIR;202011;0
MMHIR;202012;2
MMHIR;202101;0
MMHIR;202102;0
MMHIR;202103;0
