 

stn;time;rre150y0
DLBUC;1991;964.6
DLBUC;1992;1065.3
DLBUC;1993;972.8
DLBUC;1994;1336.1
DLBUC;1995;1423.0
DLBUC;1996;1099.8
DLBUC;1997;1023.6
DLBUC;1998;1085.4
DLBUC;1999;1454.3
DLBUC;2000;1203.1
DLBUC;2001;1372.0
DLBUC;2002;1348.7
DLBUC;2003;835.6
DLBUC;2004;1009.9
DLBUC;2005;972.8
DLBUC;2006;1253.0
DLBUC;2007;1136.4
DLBUC;2008;1169.0
DLBUC;2009;1093.1
DLBUC;2010;1133.0
DLBUC;2011;1111.3
DLBUC;2012;1291.8
DLBUC;2013;1272.6
DLBUC;2014;1110.8
DLBUC;2015;923.1
DLBUC;2016;1141.6
DLBUC;2017;1126.9
DLBUC;2018;847.3
DLBUC;2019;1113.2
DLBUC;2020;1026.0
