 

stn;time;rre003mx
GLLIN;201408;52.2
GLLIN;201409;37.2
GLLIN;201410;95.8
GLLIN;201411;85.2
GLLIN;201412;38.2
GLLIN;201501;57.0
GLLIN;201502;21.4
GLLIN;201503;109.6
GLLIN;201504;96.0
GLLIN;201505;57.2
GLLIN;201506;53.0
GLLIN;201507;15.0
GLLIN;201508;32.2
GLLIN;201509;21.8
GLLIN;201510;19.0
GLLIN;201511;53.6
GLLIN;201512;15.4
GLLIN;201601;19.0
GLLIN;201602;62.0
GLLIN;201603;35.0
GLLIN;201604;51.0
GLLIN;201605;70.4
GLLIN;201606;71.0
GLLIN;201607;57.0
GLLIN;201608;53.2
GLLIN;201609;57.4
GLLIN;201610;20.6
GLLIN;201611;48.0
GLLIN;201612;3.4
GLLIN;201701;58.0
GLLIN;201702;57.4
GLLIN;201703;94.8
GLLIN;201704;80.2
GLLIN;201705;33.6
GLLIN;201706;72.4
GLLIN;201707;63.8
GLLIN;201708;58.2
GLLIN;201709;76.0
GLLIN;201710;38.2
GLLIN;201711;32.0
GLLIN;201712;43.6
GLLIN;201801;130.6
GLLIN;201802;49.4
GLLIN;201803;53.8
GLLIN;201804;55.2
GLLIN;201805;14.2
GLLIN;201806;12.6
