 

stn;time;tre200dn
INT;19470701;14.5
INT;19470702;14.5
INT;19470703;12.0
INT;19470704;15.2
INT;19470705;14.2
INT;19470706;17.2
INT;19470707;16.5
INT;19470708;12.0
INT;19470709;11.5
INT;19470710;10.0
INT;19470711;10.8
INT;19470712;13.0
INT;19470713;13.0
INT;19470714;11.8
INT;19470715;13.0
INT;19470716;13.5
INT;19470717;14.0
INT;19470718;12.4
INT;19470719;11.2
INT;19470720;13.4
INT;19470721;10.6
INT;19470722;12.5
INT;19470723;13.0
INT;19470724;16.0
INT;19470725;16.0
INT;19470726;17.0
INT;19470727;17.2
INT;19470728;18.5
INT;19470729;18.0
INT;19470730;17.5
INT;19470731;18.0
INT;19470801;18.5
INT;19470802;16.5
INT;19470803;18.0
INT;19470804;17.8
INT;19470805;15.5
INT;19470806;13.5
INT;19470807;12.5
INT;19470808;14.0
INT;19470809;12.0
INT;19470810;15.0
INT;19470811;14.5
INT;19470812;13.9
INT;19470813;14.0
INT;19470814;15.0
INT;19470815;14.5
INT;19470816;14.5
INT;19470817;15.5
INT;19470818;16.0
INT;19470819;16.5
INT;19470820;15.5
INT;19470821;17.0
INT;19470822;15.0
INT;19470823;14.0
INT;19470824;11.5
INT;19470825;11.5
INT;19470826;11.5
INT;19470827;10.5
INT;19470828;10.5
INT;19470829;11.0
INT;19470830;9.8
INT;19470831;8.5
INT;19470901;8.5
INT;19470902;11.5
INT;19470903;9.5
INT;19470904;10.5
INT;19470905;10.0
INT;19470906;11.0
INT;19470907;10.8
INT;19470908;10.0
INT;19470909;11.5
INT;19470910;11.5
INT;19470911;12.5
INT;19470912;14.0
INT;19470913;14.5
INT;19470914;14.0
INT;19470915;13.5
INT;19470916;10.0
INT;19470917;12.5
INT;19470918;12.5
INT;19470919;13.0
INT;19470920;11.0
INT;19470921;11.0
INT;19470922;9.2
INT;19470923;6.0
INT;19470924;6.4
INT;19470925;6.0
INT;19470926;7.0
INT;19470927;10.0
INT;19470928;9.2
INT;19470929;9.4
INT;19470930;9.9
INT;19471001;6.0
INT;19471002;5.0
INT;19471003;4.8
INT;19471004;4.9
INT;19471005;4.6
INT;19471006;5.2
INT;19471007;7.0
INT;19471008;8.0
INT;19471009;8.0
INT;19471010;11.0
INT;19471011;12.0
INT;19471012;8.0
INT;19471013;8.0
INT;19471014;7.0
INT;19471015;7.0
INT;19471016;9.2
INT;19471017;6.5
INT;19471018;6.5
INT;19471019;1.8
INT;19471020;1.0
INT;19471021;2.0
INT;19471022;4.5
INT;19471023;6.0
INT;19471024;7.8
INT;19471025;6.0
INT;19471026;1.0
INT;19471027;0.0
INT;19471028;1.5
INT;19471029;2.0
INT;19471030;4.0
INT;19471031;2.5
INT;19471101;6.4
INT;19471102;6.0
INT;19471103;4.9
INT;19471104;2.5
INT;19471105;3.0
INT;19471106;6.0
INT;19471107;0.5
INT;19471108;1.7
INT;19471109;2.8
INT;19471110;3.8
INT;19471111;5.8
INT;19471112;6.0
INT;19471113;5.0
INT;19471114;8.3
INT;19471115;7.5
INT;19471116;3.2
INT;19471117;1.4
INT;19471118;0.0
INT;19471119;0.0
INT;19471120;6.5
INT;19471121;4.0
INT;19471122;3.5
INT;19471123;3.5
INT;19471124;5.2
INT;19471125;1.2
INT;19471126;-1.5
INT;19471127;-4.0
INT;19471128;-4.0
INT;19471129;-1.5
INT;19471130;-0.8
INT;19471201;-3.5
INT;19471202;-1.0
INT;19471203;-2.0
INT;19471204;-0.5
INT;19471205;-2.0
INT;19471206;-2.0
INT;19471207;-2.0
INT;19471208;1.0
INT;19471209;1.0
INT;19471210;0.5
INT;19471211;-1.2
INT;19471212;-3.5
INT;19471213;-3.5
INT;19471214;-1.8
INT;19471215;-3.0
INT;19471216;-2.5
INT;19471217;-2.5
INT;19471218;-3.2
INT;19471219;-9.2
INT;19471220;-9.5
INT;19471221;-2.2
INT;19471222;-0.5
INT;19471223;1.0
INT;19471224;-1.8
INT;19471225;-2.0
INT;19471226;-1.8
INT;19471227;-1.0
INT;19471228;2.8
INT;19471229;0.2
INT;19471230;-3.8
INT;19471231;-3.0
INT;19480101;-2.5
INT;19480102;-1.5
INT;19480103;2.0
INT;19480104;0.4
INT;19480105;1.8
INT;19480106;0.6
INT;19480107;1.0
INT;19480108;1.0
INT;19480109;-1.4
INT;19480110;-1.4
INT;19480111;-0.6
INT;19480112;1.0
INT;19480113;3.8
INT;19480114;4.5
INT;19480115;0.8
INT;19480116;-0.4
INT;19480117;-2.5
INT;19480118;-4.0
INT;19480119;-2.0
INT;19480120;-1.2
INT;19480121;-4.8
INT;19480122;-4.8
INT;19480123;-2.8
INT;19480124;0.8
INT;19480125;0.6
INT;19480126;-1.8
INT;19480127;0.5
INT;19480128;1.6
INT;19480129;1.6
INT;19480130;2.3
INT;19480131;0.5
INT;19480201;0.5
INT;19480202;0.5
INT;19480203;0.5
INT;19480204;2.5
INT;19480205;0.0
INT;19480206;-0.5
INT;19480207;0.5
INT;19480208;2.0
INT;19480209;3.0
INT;19480210;3.0
INT;19480211;2.5
INT;19480212;1.0
INT;19480213;2.0
INT;19480214;3.0
INT;19480215;1.0
INT;19480216;-0.7
INT;19480217;-4.5
INT;19480218;-5.5
INT;19480219;-7.2
INT;19480220;-8.2
INT;19480221;-10.2
INT;19480222;-10.0
INT;19480223;-7.6
INT;19480224;-7.2
INT;19480225;-7.4
INT;19480226;-5.6
INT;19480227;-4.7
INT;19480228;-5.0
INT;19480229;-2.5
INT;19480301;-1.6
INT;19480302;-1.6
INT;19480303;-0.5
INT;19480304;-1.5
INT;19480305;-2.0
INT;19480306;-0.5
INT;19480307;0.5
INT;19480308;1.0
INT;19480309;3.5
INT;19480310;4.5
INT;19480311;2.5
INT;19480312;1.5
INT;19480313;1.5
INT;19480314;2.0
INT;19480315;1.5
INT;19480316;2.0
INT;19480317;6.0
INT;19480318;5.0
INT;19480319;2.0
INT;19480320;3.5
INT;19480321;2.0
INT;19480322;3.5
INT;19480323;5.0
INT;19480324;0.3
