 

stn;time;rs1000y0
GAD;1924;0
GAD;1925;0
GAD;1926;0
GAD;1927;0
GAD;1928;0
GAD;1929;0
GAD;1930;0
GAD;1931;0
GAD;1932;0
GAD;1933;0
GAD;1934;0
GAD;1935;0
GAD;1936;0
GAD;1937;0
GAD;1938;0
GAD;1939;1
GAD;1940;0
GAD;1941;0
GAD;1942;0
GAD;1943;0
GAD;1944;0
GAD;1945;0
GAD;1946;0
GAD;1947;1
GAD;1948;0
GAD;1949;0
GAD;1950;0
GAD;1951;0
GAD;1952;0
GAD;1953;0
GAD;1954;0
GAD;1955;0
GAD;1956;0
GAD;1957;0
GAD;1958;0
GAD;1959;0
GAD;1960;1
GAD;1961;0
GAD;1962;0
GAD;1963;0
GAD;1964;0
GAD;1965;0
GAD;1966;0
GAD;1967;0
GAD;1968;0
GAD;1969;0
GAD;1970;0
GAD;1971;0
GAD;1972;0
GAD;1973;0
GAD;1974;0
GAD;1975;0
GAD;1976;0
GAD;1977;0
GAD;1978;0
GAD;1979;0
GAD;1980;0
GAD;1981;0
GAD;1982;0
GAD;1983;0
GAD;1984;0
GAD;1985;0
GAD;1986;0
GAD;1987;0
GAD;1988;0
GAD;1989;0
GAD;1990;1
GAD;1991;1
GAD;1992;0
GAD;1993;0
GAD;1994;0
GAD;1995;0
GAD;1996;0
GAD;1997;0
GAD;1998;0
GAD;1999;0
GAD;2000;0
GAD;2001;0
GAD;2002;0
GAD;2003;0
GAD;2004;0
GAD;2005;1
GAD;2006;0
GAD;2007;0
GAD;2008;0
GAD;2009;0
GAD;2010;0
GAD;2011;0
GAD;2012;0
GAD;2013;0
GAD;2014;0
GAD;2015;0
GAD;2016;0
GAD;2017;0
GAD;2018;0
GAD;2019;0
GAD;2020;0
