 

stn;time;rre150yx
UBB;1914;34.5
UBB;1915;51.1
UBB;1916;35.5
UBB;1917;50.6
UBB;1918;43.1
UBB;1919;42.6
UBB;1920;24.7
UBB;1921;27.4
UBB;1922;40.1
UBB;1923;39.8
UBB;1924;36.4
UBB;1925;43.7
UBB;1926;43.3
UBB;1927;36.9
UBB;1928;41.2
UBB;1929;30.2
UBB;1930;37.5
UBB;1931;53.5
UBB;1932;38.7
UBB;1933;23.0
UBB;1934;46.6
UBB;1935;41.6
UBB;1936;27.0
UBB;1937;42.5
UBB;1938;37.7
UBB;1939;36.7
UBB;1940;39.2
UBB;1941;38.8
UBB;1942;33.7
UBB;1943;22.8
UBB;1944;41.8
UBB;1945;61.8
UBB;1946;38.2
UBB;1947;45.6
UBB;1948;36.5
UBB;1949;29.5
UBB;1950;37.5
UBB;1951;48.0
UBB;1952;53.0
UBB;1953;42.7
UBB;1954;54.9
UBB;1955;35.7
UBB;1956;48.0
UBB;1957;42.0
UBB;1958;37.0
UBB;1959;33.0
UBB;1960;53.0
UBB;1961;32.6
UBB;1962;50.4
UBB;1963;41.5
UBB;1964;51.8
UBB;1965;42.0
UBB;1966;39.8
UBB;1967;32.3
UBB;1968;65.2
UBB;1969;41.5
UBB;1970;37.1
UBB;1971;36.1
UBB;1972;55.2
UBB;1973;40.5
UBB;1974;39.4
UBB;1975;46.1
UBB;1976;33.9
UBB;1977;45.1
UBB;1978;73.6
UBB;1979;53.6
UBB;1980;49.6
UBB;1981;73.8
UBB;1982;53.9
UBB;1983;34.4
UBB;1984;29.3
UBB;1985;30.9
UBB;1986;90.0
UBB;1987;62.4
UBB;1988;26.2
UBB;1989;33.2
UBB;1990;65.2
UBB;1991;40.7
UBB;1992;35.3
UBB;1993;50.3
UBB;1994;136.0
UBB;1995;41.0
UBB;1996;40.1
UBB;1997;44.0
UBB;1998;55.7
UBB;1999;45.0
UBB;2000;34.8
UBB;2001;39.5
UBB;2002;43.0
UBB;2003;32.4
UBB;2004;49.2
UBB;2005;34.4
UBB;2006;52.3
UBB;2007;70.0
UBB;2008;48.0
UBB;2009;68.0
UBB;2010;58.0
UBB;2011;33.2
UBB;2012;33.3
UBB;2013;65.5
UBB;2014;57.1
UBB;2015;49.0
UBB;2016;55.9
UBB;2017;34.1
UBB;2018;49.1
UBB;2019;32.2
UBB;2020;34.4
