 

stn;time;rre150y0
VIS;1980;656.8
VIS;1981;883.4
VIS;1982;593.9
VIS;1983;566.5
VIS;1984;553.4
VIS;1985;592.8
VIS;1986;810.4
VIS;1987;631.4
VIS;1988;585.2
VIS;1989;468.2
VIS;1990;575.2
VIS;1991;606.2
VIS;1992;710.2
VIS;1993;638.2
VIS;1994;764.9
VIS;1995;664.1
VIS;1996;518.4
VIS;1997;454.4
VIS;1998;397.5
VIS;1999;639.1
VIS;2000;672.9
VIS;2001;589.6
VIS;2002;697.6
VIS;2003;345.6
VIS;2004;527.9
VIS;2005;475.2
VIS;2006;522.7
VIS;2007;743.4
VIS;2008;650.7
VIS;2009;545.5
VIS;2010;445.0
VIS;2011;516.1
VIS;2012;583.6
VIS;2013;613.4
VIS;2014;615.9
VIS;2015;623.6
VIS;2016;550.4
VIS;2017;570.4
VIS;2018;901.7
VIS;2019;623.0
VIS;2020;507.6
