 

stn;time;rhs150d0
AIR;18831101;0.0
AIR;18831102;0.0
AIR;18831103;0.0
AIR;18831104;0.0
AIR;18831105;0.0
AIR;18831106;0.0
AIR;18831107;3.0
AIR;18831108;8.0
AIR;18831109;0.0
AIR;18831110;6.0
AIR;18831111;1.1
AIR;18831112;0.0
AIR;18831113;0.0
AIR;18831114;0.0
AIR;18831115;0.0
AIR;18831116;0.0
AIR;18831117;0.0
AIR;18831118;0.0
AIR;18831119;0.0
AIR;18831120;0.0
AIR;18831121;0.0
AIR;18831122;0.0
AIR;18831123;0.0
AIR;18831124;0.0
AIR;18831125;0.0
AIR;18831126;7.9
AIR;18831127;0.0
AIR;18831128;0.0
AIR;18831129;0.0
AIR;18831130;0.0
AIR;18831201;0.0
AIR;18831202;0.0
AIR;18831203;13.9
AIR;18831204;13.5
AIR;18831205;0.0
AIR;18831206;0.0
AIR;18831207;0.0
AIR;18831208;0.0
AIR;18831209;0.0
AIR;18831210;0.0
AIR;18831211;4.2
AIR;18831212;6.2
AIR;18831213;3.0
AIR;18831214;0.0
AIR;18831215;0.0
AIR;18831216;0.7
AIR;18831217;0.0
AIR;18831218;0.0
AIR;18831219;0.0
AIR;18831220;0.0
AIR;18831221;0.0
AIR;18831222;0.0
AIR;18831223;0.0
AIR;18831224;0.0
AIR;18831225;0.0
AIR;18831226;0.0
AIR;18831227;0.0
AIR;18831228;0.0
AIR;18831229;0.0
AIR;18831230;0.0
AIR;18831231;0.0
AIR;18840101;0.0
AIR;18840102;0.0
AIR;18840103;0.0
AIR;18840104;0.0
AIR;18840105;0.0
AIR;18840106;1.5
AIR;18840107;0.0
AIR;18840108;0.0
AIR;18840109;0.0
AIR;18840110;0.0
AIR;18840111;0.0
AIR;18840112;0.0
AIR;18840113;0.0
AIR;18840114;0.0
AIR;18840115;0.0
AIR;18840116;0.0
AIR;18840117;0.0
AIR;18840118;0.0
AIR;18840119;0.0
AIR;18840120;0.0
AIR;18840121;0.0
AIR;18840122;0.0
AIR;18840123;2.2
AIR;18840124;0.0
AIR;18840125;0.0
AIR;18840126;0.0
AIR;18840127;17.3
AIR;18840128;7.6
AIR;18840129;6.6
AIR;18840130;0.0
AIR;18840131;0.0
AIR;18840201;1.2
AIR;18840202;0.0
AIR;18840203;0.0
AIR;18840204;0.0
AIR;18840205;0.0
AIR;18840206;0.0
AIR;18840207;0.0
AIR;18840208;0.0
AIR;18840209;0.0
AIR;18840210;0.0
AIR;18840211;3.3
AIR;18840212;0.0
AIR;18840213;0.0
AIR;18840214;0.0
AIR;18840215;3.2
AIR;18840216;0.0
AIR;18840217;5.4
AIR;18840218;1.2
AIR;18840219;0.0
AIR;18840220;0.0
AIR;18840221;0.0
AIR;18840222;0.0
AIR;18840223;0.0
AIR;18840224;1.4
AIR;18840225;0.0
AIR;18840226;0.0
AIR;18840227;0.0
AIR;18840228;0.0
AIR;18840229;0.0
AIR;18840301;0.0
AIR;18840302;0.0
AIR;18840303;0.0
AIR;18840304;0.0
AIR;18840305;0.0
AIR;18840306;0.0
AIR;18840307;0.0
AIR;18840308;0.0
AIR;18840309;0.0
AIR;18840310;0.0
AIR;18840311;0.0
AIR;18840312;0.0
AIR;18840313;0.0
AIR;18840314;0.0
AIR;18840315;0.0
AIR;18840316;0.0
AIR;18840317;0.0
AIR;18840318;0.0
AIR;18840319;0.0
AIR;18840320;0.0
AIR;18840321;0.0
AIR;18840322;0.0
AIR;18840323;0.0
AIR;18840324;0.0
AIR;18840325;0.0
AIR;18840326;0.0
AIR;18840327;0.0
AIR;18840328;0.0
AIR;18840329;0.0
AIR;18840330;0.0
AIR;18840331;0.0
AIR;18840401;0.0
AIR;18840402;0.0
AIR;18840403;2.2
AIR;18840404;0.0
AIR;18840405;0.0
AIR;18840406;12.2
AIR;18840407;8.0
AIR;18840408;0.0
AIR;18840409;10.6
AIR;18840410;8.9
AIR;18840411;0.0
AIR;18840412;0.0
AIR;18840413;0.0
AIR;18840414;5.4
AIR;18840415;4.1
AIR;18840416;9.6
AIR;18840417;7.6
AIR;18840418;10.9
AIR;18840419;0.0
AIR;18840420;0.0
AIR;18840421;0.0
AIR;18840422;0.0
AIR;18840423;0.0
AIR;18840424;0.0
AIR;18840425;0.0
AIR;18840426;0.0
AIR;18840427;0.0
AIR;18840428;0.0
AIR;18840429;0.0
AIR;18840430;0.0
AIR;18840501;0.0
AIR;18840502;0.0
AIR;18840503;6.9
AIR;18840504;27.3
AIR;18840505;8.7
AIR;18840506;0.0
AIR;18840507;0.0
AIR;18840508;0.0
AIR;18840509;0.0
AIR;18840510;0.0
AIR;18840511;0.0
AIR;18840512;0.0
AIR;18840513;0.0
AIR;18840514;8.4
AIR;18840515;0.0
AIR;18840516;0.0
AIR;18840517;4.9
AIR;18840518;13.9
AIR;18840519;22.9
AIR;18840520;7.1
AIR;18840521;0.0
AIR;18840522;0.0
AIR;18840523;0.0
AIR;18840524;0.0
AIR;18840525;0.0
AIR;18840526;0.0
AIR;18840527;0.0
AIR;18840528;0.0
AIR;18840529;0.0
AIR;18840530;10.7
AIR;18840531;8.5
AIR;18840601;0.0
AIR;18840602;18.5
AIR;18840603;0.0
AIR;18840604;0.0
AIR;18840605;0.0
AIR;18840606;0.0
AIR;18840607;36.4
AIR;18840608;0.0
AIR;18840609;0.0
AIR;18840610;0.0
AIR;18840611;0.0
AIR;18840612;0.0
AIR;18840613;0.0
AIR;18840614;0.0
AIR;18840615;0.0
AIR;18840616;0.0
AIR;18840617;0.0
AIR;18840618;15.0
AIR;18840619;0.0
AIR;18840620;0.0
AIR;18840621;0.0
AIR;18840622;0.0
AIR;18840623;3.0
AIR;18840624;4.7
AIR;18840625;0.0
AIR;18840626;0.0
AIR;18840627;0.0
AIR;18840628;0.0
AIR;18840629;0.0
AIR;18840630;0.0
AIR;18840701;0.0
AIR;18840702;0.0
AIR;18840703;0.0
AIR;18840704;0.0
AIR;18840705;0.0
AIR;18840706;0.0
AIR;18840707;0.0
AIR;18840708;0.0
AIR;18840709;7.1
AIR;18840710;0.0
AIR;18840711;0.0
AIR;18840712;0.0
AIR;18840713;0.0
AIR;18840714;0.0
AIR;18840715;0.0
AIR;18840716;5.0
AIR;18840717;0.0
AIR;18840718;1.0
AIR;18840719;7.0
AIR;18840720;0.0
AIR;18840721;0.0
AIR;18840722;0.0
AIR;18840723;0.0
AIR;18840724;8.0
AIR;18840725;7.5
AIR;18840726;0.0
AIR;18840727;5.0
AIR;18840728;0.0
AIR;18840729;0.0
AIR;18840730;0.0
AIR;18840731;0.0
AIR;18840801;0.0
AIR;18840802;0.0
AIR;18840803;0.0
AIR;18840804;0.0
AIR;18840805;0.0
AIR;18840806;0.0
AIR;18840807;0.0
AIR;18840808;0.0
AIR;18840809;0.0
AIR;18840810;0.0
AIR;18840811;0.0
AIR;18840812;2.0
AIR;18840813;0.0
AIR;18840814;0.0
