 

stn;time;tre200y0
IYWEL;1981;7.0
IYWEL;1982;8.0
IYWEL;1983;8.1
IYWEL;1984;4.9
IYWEL;1985;5.7
IYWEL;1986;7.7
IYWEL;1987;7.2
IYWEL;1988;7.4
IYWEL;1989;5.3
IYWEL;1990;5.2
IYWEL;1991;4.6
IYWEL;1992;5.3
IYWEL;1993;5.1
IYWEL;1994;6.2
IYWEL;1995;4.7
IYWEL;1996;4.6
IYWEL;1997;5.6
IYWEL;1998;5.2
IYWEL;1999;5.0
IYWEL;2000;6.5
IYWEL;2001;5.5
IYWEL;2002;6.3
IYWEL;2003;5.8
IYWEL;2004;5.3
IYWEL;2005;4.7
IYWEL;2006;5.5
IYWEL;2007;5.9
IYWEL;2008;5.8
IYWEL;2009;5.6
IYWEL;2010;4.6
IYWEL;2011;5.8
IYWEL;2012;5.9
IYWEL;2013;5.8
IYWEL;2014;6.8
IYWEL;2015;6.5
IYWEL;2016;6.1
IYWEL;2017;5.8
IYWEL;2018;6.4
IYWEL;2019;6.2
IYWEL;2020;6.1
