 

stn;time;rsd300y0
THS;1948;4
THS;1949;1
THS;1950;7
THS;1951;12
THS;1952;7
THS;1953;4
THS;1954;13
THS;1955;4
THS;1956;7
THS;1957;6
THS;1958;4
THS;1959;3
THS;1960;8
THS;1961;5
THS;1962;6
THS;1963;8
THS;1964;3
THS;1965;6
THS;1966;8
THS;1967;2
THS;1968;5
THS;1969;5
THS;1970;2
THS;1971;1
THS;1972;0
THS;1973;5
THS;1974;4
THS;1975;6
THS;1976;3
THS;1977;4
THS;1978;6
THS;1979;7
THS;1980;5
THS;1981;9
THS;1982;8
THS;1983;8
THS;1984;7
THS;1985;5
THS;1986;3
THS;1987;9
THS;1988;6
THS;1989;3
THS;1990;5
THS;1991;9
THS;1992;9
THS;1993;8
THS;1994;5
THS;1995;5
THS;1996;6
THS;1997;7
THS;1998;6
THS;1999;9
THS;2000;11
THS;2001;8
THS;2002;9
THS;2003;4
THS;2004;6
THS;2005;1
THS;2006;3
THS;2007;2
THS;2008;10
THS;2009;4
THS;2010;3
THS;2011;5
THS;2012;3
THS;2013;6
THS;2014;5
THS;2015;2
THS;2016;5
THS;2017;5
THS;2018;3
THS;2019;4
THS;2020;6
